,value,Avg Temp,Min Temp,Max Temp
2018-07-01 00:00:00,176.26166666666668,29.5,25.0,34.5
2018-07-01 01:00:00,177.3,29.5,25.0,34.5
2018-07-01 02:00:00,177.0488333333333,29.5,25.0,34.5
2018-07-01 03:00:00,175.12916666666666,29.5,25.0,34.5
2018-07-01 04:00:00,183.175,29.5,25.0,34.5
2018-07-01 05:00:00,181.88366666666667,29.5,25.0,34.5
2018-07-01 06:00:00,160.37583333333336,29.5,25.0,34.5
2018-07-01 07:00:00,157.98866666666666,29.5,25.0,34.5
2018-07-01 08:00:00,142.76783333333333,29.5,25.0,34.5
2018-07-01 09:00:00,117.386,29.5,25.0,34.5
2018-07-01 10:00:00,118.58166666666666,29.5,25.0,34.5
2018-07-01 11:00:00,120.378,29.5,25.0,34.5
2018-07-01 12:00:00,123.81566666666666,29.5,25.0,34.5
2018-07-01 13:00:00,125.621,29.5,25.0,34.5
2018-07-01 14:00:00,125.46533333333332,29.5,25.0,34.5
2018-07-01 15:00:00,124.36266666666668,29.5,25.0,34.5
2018-07-01 16:00:00,136.078,29.5,25.0,34.5
2018-07-01 17:00:00,165.169,29.5,25.0,34.5
2018-07-01 18:00:00,188.05283333333333,29.5,25.0,34.5
2018-07-01 19:00:00,203.83300000000003,29.5,25.0,34.5
2018-07-01 20:00:00,215.0548333333333,29.5,25.0,34.5
2018-07-01 21:00:00,185.634,29.5,25.0,34.5
2018-07-01 22:00:00,180.67183333333332,29.5,25.0,34.5
2018-07-01 23:00:00,165.65466666666669,29.5,25.0,34.5
2018-07-02 00:00:00,165.98533333333336,28.17,26.0,33.72
2018-07-02 01:00:00,161.67466666666667,28.17,26.0,33.72
2018-07-02 02:00:00,159.64266666666668,28.17,26.0,33.72
2018-07-02 03:00:00,161.67633333333333,28.17,26.0,33.72
2018-07-02 04:00:00,175.78733333333335,28.17,26.0,33.72
2018-07-02 05:00:00,170.42533333333333,28.17,26.0,33.72
2018-07-02 06:00:00,196.0043333333333,28.17,26.0,33.72
2018-07-02 07:00:00,388.5543333333333,28.17,26.0,33.72
2018-07-02 08:00:00,879.3191666666667,28.17,26.0,33.72
2018-07-02 09:00:00,790.1516666666666,28.17,26.0,33.72
2018-07-02 10:00:00,788.247,28.17,26.0,33.72
2018-07-02 11:00:00,623.2080000000001,28.17,26.0,33.72
2018-07-02 12:00:00,347.85166666666663,28.17,26.0,33.72
2018-07-02 13:00:00,830.9496666666666,28.17,26.0,33.72
2018-07-02 14:00:00,772.4275,28.17,26.0,33.72
2018-07-02 15:00:00,680.7698333333334,28.17,26.0,33.72
2018-07-02 16:00:00,505.4361666666666,28.17,26.0,33.72
2018-07-02 17:00:00,262.3908333333333,28.17,26.0,33.72
2018-07-02 18:00:00,242.31983333333332,28.17,26.0,33.72
2018-07-02 19:00:00,226.239,28.17,26.0,33.72
2018-07-02 20:00:00,166.14600000000002,28.17,26.0,33.72
2018-07-02 21:00:00,144.235,28.17,26.0,33.72
2018-07-02 22:00:00,137.935,28.17,26.0,33.72
2018-07-02 23:00:00,131.79049999999998,28.17,26.0,33.72
2018-07-03 00:00:00,131.899,28.94,25.78,32.5
2018-07-03 01:00:00,108.55133333333332,28.94,25.78,32.5
2018-07-03 02:00:00,107.4075,28.94,25.78,32.5
2018-07-03 03:00:00,105.86,28.94,25.78,32.5
2018-07-03 04:00:00,125.85833333333332,28.94,25.78,32.5
2018-07-03 05:00:00,136.88016666666667,28.94,25.78,32.5
2018-07-03 06:00:00,175.99166666666667,28.94,25.78,32.5
2018-07-03 07:00:00,339.21816666666666,28.94,25.78,32.5
2018-07-03 08:00:00,732.8673333333334,28.94,25.78,32.5
2018-07-03 09:00:00,672.135,28.94,25.78,32.5
2018-07-03 10:00:00,617.8906666666667,28.94,25.78,32.5
2018-07-03 11:00:00,496.1773333333333,28.94,25.78,32.5
2018-07-03 12:00:00,257.8523333333334,28.94,25.78,32.5
2018-07-03 13:00:00,672.0458333333333,28.94,25.78,32.5
2018-07-03 14:00:00,616.4413333333334,28.94,25.78,32.5
2018-07-03 15:00:00,606.372,28.94,25.78,32.5
2018-07-03 16:00:00,470.374,28.94,25.78,32.5
2018-07-03 17:00:00,281.02166666666665,28.94,25.78,32.5
2018-07-03 18:00:00,361.2383333333333,28.94,25.78,32.5
2018-07-03 19:00:00,352.9388333333334,28.94,25.78,32.5
2018-07-03 20:00:00,254.252,28.94,25.78,32.5
2018-07-03 21:00:00,172.00616666666667,28.94,25.78,32.5
2018-07-03 22:00:00,154.11383333333333,28.94,25.78,32.5
2018-07-03 23:00:00,151.61583333333334,28.94,25.78,32.5
2018-07-04 00:00:00,151.46166666666667,28.89,26.5,33.78
2018-07-04 01:00:00,150.6121666666667,28.89,26.5,33.78
2018-07-04 02:00:00,153.34333333333333,28.89,26.5,33.78
2018-07-04 03:00:00,153.721,28.89,26.5,33.78
2018-07-04 04:00:00,166.07316666666668,28.89,26.5,33.78
2018-07-04 05:00:00,167.86033333333336,28.89,26.5,33.78
2018-07-04 06:00:00,148.08566666666667,28.89,26.5,33.78
2018-07-04 07:00:00,345.77750000000003,28.89,26.5,33.78
2018-07-04 08:00:00,753.6553333333334,28.89,26.5,33.78
2018-07-04 09:00:00,618.4046666666667,28.89,26.5,33.78
2018-07-04 10:00:00,592.0191666666667,28.89,26.5,33.78
2018-07-04 11:00:00,464.3008333333333,28.89,26.5,33.78
2018-07-04 12:00:00,292.3401666666667,28.89,26.5,33.78
2018-07-04 13:00:00,700.8196666666666,28.89,26.5,33.78
2018-07-04 14:00:00,577.2326666666667,28.89,26.5,33.78
2018-07-04 15:00:00,582.802,28.89,26.5,33.78
2018-07-04 16:00:00,436.8753333333333,28.89,26.5,33.78
2018-07-04 17:00:00,231.31016666666667,28.89,26.5,33.78
2018-07-04 18:00:00,264.89866666666666,28.89,26.5,33.78
2018-07-04 19:00:00,249.9568333333333,28.89,26.5,33.78
2018-07-04 20:00:00,201.97916666666663,28.89,26.5,33.78
2018-07-04 21:00:00,189.5378333333333,28.89,26.5,33.78
2018-07-04 22:00:00,155.803,28.89,26.5,33.78
2018-07-04 23:00:00,140.61033333333336,28.89,26.5,33.78
2018-07-05 00:00:00,141.16683333333333,29.56,26.0,33.61
2018-07-05 01:00:00,138.61700000000002,29.56,26.0,33.61
2018-07-05 02:00:00,138.73033333333333,29.56,26.0,33.61
2018-07-05 03:00:00,136.3276666666667,29.56,26.0,33.61
2018-07-05 04:00:00,147.56133333333335,29.56,26.0,33.61
2018-07-05 05:00:00,155.37849999999997,29.56,26.0,33.61
2018-07-05 06:00:00,161.57533333333333,29.56,26.0,33.61
2018-07-05 07:00:00,310.3695,29.56,26.0,33.61
2018-07-05 08:00:00,682.2355,29.56,26.0,33.61
2018-07-05 09:00:00,604.6166666666667,29.56,26.0,33.61
2018-07-05 10:00:00,603.5973333333333,29.56,26.0,33.61
2018-07-05 11:00:00,477.59816666666666,29.56,26.0,33.61
2018-07-05 12:00:00,261.23566666666665,29.56,26.0,33.61
2018-07-05 13:00:00,696.7728333333333,29.56,26.0,33.61
2018-07-05 14:00:00,584.519,29.56,26.0,33.61
2018-07-05 15:00:00,601.4169999999999,29.56,26.0,33.61
2018-07-05 16:00:00,453.8145,29.56,26.0,33.61
2018-07-05 17:00:00,268.3851666666667,29.56,26.0,33.61
2018-07-05 18:00:00,327.9303333333333,29.56,26.0,33.61
2018-07-05 19:00:00,308.59883333333335,29.56,26.0,33.61
2018-07-05 20:00:00,212.89666666666665,29.56,26.0,33.61
2018-07-05 21:00:00,186.486,29.56,26.0,33.61
2018-07-05 22:00:00,215.5668333333333,29.56,26.0,33.61
2018-07-05 23:00:00,179.26816666666667,29.56,26.0,33.61
2018-07-06 00:00:00,167.39983333333333,28.44,25.39,33.5
2018-07-06 01:00:00,167.501,28.44,25.39,33.5
2018-07-06 02:00:00,167.1616666666667,28.44,25.39,33.5
2018-07-06 03:00:00,163.56,28.44,25.39,33.5
2018-07-06 04:00:00,178.70916666666665,28.44,25.39,33.5
2018-07-06 05:00:00,181.884,28.44,25.39,33.5
2018-07-06 06:00:00,194.49650000000003,28.44,25.39,33.5
2018-07-06 07:00:00,331.26500000000004,28.44,25.39,33.5
2018-07-06 08:00:00,665.4213333333333,28.44,25.39,33.5
2018-07-06 09:00:00,587.234,28.44,25.39,33.5
2018-07-06 10:00:00,597.1764999999999,28.44,25.39,33.5
2018-07-06 11:00:00,472.7111666666667,28.44,25.39,33.5
2018-07-06 12:00:00,250.68616666666668,28.44,25.39,33.5
2018-07-06 13:00:00,648.3169999999999,28.44,25.39,33.5
2018-07-06 14:00:00,580.5438333333333,28.44,25.39,33.5
2018-07-06 15:00:00,565.8025,28.44,25.39,33.5
2018-07-06 16:00:00,466.91533333333336,28.44,25.39,33.5
2018-07-06 17:00:00,353.15483333333333,28.44,25.39,33.5
2018-07-06 18:00:00,472.9575,28.44,25.39,33.5
2018-07-06 19:00:00,415.9261666666667,28.44,25.39,33.5
2018-07-06 20:00:00,314.47,28.44,25.39,33.5
2018-07-06 21:00:00,277.83483333333334,28.44,25.39,33.5
2018-07-06 22:00:00,229.721,28.44,25.39,33.5
2018-07-06 23:00:00,209.4545,28.44,25.39,33.5
2018-07-07 00:00:00,183.5755,29.39,25.39,32.39
2018-07-07 01:00:00,182.4065,29.39,25.39,32.39
2018-07-07 02:00:00,180.1735,29.39,25.39,32.39
2018-07-07 03:00:00,180.9995,29.39,25.39,32.39
2018-07-07 04:00:00,191.83600000000004,29.39,25.39,32.39
2018-07-07 05:00:00,188.01383333333337,29.39,25.39,32.39
2018-07-07 06:00:00,142.06666666666666,29.39,25.39,32.39
2018-07-07 07:00:00,187.00233333333333,29.39,25.39,32.39
2018-07-07 08:00:00,257.0878333333333,29.39,25.39,32.39
2018-07-07 09:00:00,254.04,29.39,25.39,32.39
2018-07-07 10:00:00,272.6825,29.39,25.39,32.39
2018-07-07 11:00:00,261.266,29.39,25.39,32.39
2018-07-07 12:00:00,238.3555,29.39,25.39,32.39
2018-07-07 13:00:00,270.5655,29.39,25.39,32.39
2018-07-07 14:00:00,254.75733333333332,29.39,25.39,32.39
2018-07-07 15:00:00,248.647,29.39,25.39,32.39
2018-07-07 16:00:00,221.78583333333333,29.39,25.39,32.39
2018-07-07 17:00:00,156.98933333333335,29.39,25.39,32.39
2018-07-07 18:00:00,173.55233333333334,29.39,25.39,32.39
2018-07-07 19:00:00,176.25516666666667,29.39,25.39,32.39
2018-07-07 20:00:00,179.84333333333333,29.39,25.39,32.39
2018-07-07 21:00:00,176.754,29.39,25.39,32.39
2018-07-07 22:00:00,168.34283333333332,29.39,25.39,32.39
2018-07-07 23:00:00,146.343,29.39,25.39,32.39
2018-07-08 00:00:00,152.43783333333334,30.0,27.28,33.22
2018-07-08 01:00:00,147.046,30.0,27.28,33.22
2018-07-08 02:00:00,145.51833333333337,30.0,27.28,33.22
2018-07-08 03:00:00,146.34949999999998,30.0,27.28,33.22
2018-07-08 04:00:00,156.714,30.0,27.28,33.22
2018-07-08 05:00:00,149.102,30.0,27.28,33.22
2018-07-08 06:00:00,117.651,30.0,27.28,33.22
2018-07-08 07:00:00,103.97516666666668,30.0,27.28,33.22
2018-07-08 08:00:00,100.827,30.0,27.28,33.22
2018-07-08 09:00:00,106.18066666666668,30.0,27.28,33.22
2018-07-08 10:00:00,113.98483333333334,30.0,27.28,33.22
2018-07-08 11:00:00,117.16766666666668,30.0,27.28,33.22
2018-07-08 12:00:00,121.72966666666666,30.0,27.28,33.22
2018-07-08 13:00:00,121.52066666666666,30.0,27.28,33.22
2018-07-08 14:00:00,121.69333333333334,30.0,27.28,33.22
2018-07-08 15:00:00,123.82483333333334,30.0,27.28,33.22
2018-07-08 16:00:00,161.73583333333335,30.0,27.28,33.22
2018-07-08 17:00:00,164.56783333333337,30.0,27.28,33.22
2018-07-08 18:00:00,184.5995,30.0,27.28,33.22
2018-07-08 19:00:00,192.03066666666663,30.0,27.28,33.22
2018-07-08 20:00:00,191.70200000000003,30.0,27.28,33.22
2018-07-08 21:00:00,153.839,30.0,27.28,33.22
2018-07-08 22:00:00,151.76333333333335,30.0,27.28,33.22
2018-07-08 23:00:00,141.305,30.0,27.28,33.22
2018-07-09 00:00:00,140.0076666666667,28.39,25.72,32.61
2018-07-09 01:00:00,139.83983333333333,28.39,25.72,32.61
2018-07-09 02:00:00,138.50233333333335,28.39,25.72,32.61
2018-07-09 03:00:00,140.35016666666667,28.39,25.72,32.61
2018-07-09 04:00:00,159.4721666666667,28.39,25.72,32.61
2018-07-09 05:00:00,165.52666666666667,28.39,25.72,32.61
2018-07-09 06:00:00,180.64066666666668,28.39,25.72,32.61
2018-07-09 07:00:00,331.1308333333333,28.39,25.72,32.61
2018-07-09 08:00:00,759.2848333333334,28.39,25.72,32.61
2018-07-09 09:00:00,701.3083333333333,28.39,25.72,32.61
2018-07-09 10:00:00,690.6226666666666,28.39,25.72,32.61
2018-07-09 11:00:00,537.2293333333333,28.39,25.72,32.61
2018-07-09 12:00:00,270.0655,28.39,25.72,32.61
2018-07-09 13:00:00,719.7698333333334,28.39,25.72,32.61
2018-07-09 14:00:00,671.937,28.39,25.72,32.61
2018-07-09 15:00:00,622.1088333333333,28.39,25.72,32.61
2018-07-09 16:00:00,513.3663333333333,28.39,25.72,32.61
2018-07-09 17:00:00,326.90700000000004,28.39,25.72,32.61
2018-07-09 18:00:00,311.399,28.39,25.72,32.61
2018-07-09 19:00:00,288.1143333333333,28.39,25.72,32.61
2018-07-09 20:00:00,192.21716666666669,28.39,25.72,32.61
2018-07-09 21:00:00,148.54283333333333,28.39,25.72,32.61
2018-07-09 22:00:00,126.91583333333332,28.39,25.72,32.61
2018-07-09 23:00:00,116.37733333333334,28.39,25.72,32.61
2018-07-10 00:00:00,121.01066666666668,28.67,25.5,31.5
2018-07-10 01:00:00,119.47116666666666,28.67,25.5,31.5
2018-07-10 02:00:00,118.479,28.67,25.5,31.5
2018-07-10 03:00:00,118.955,28.67,25.5,31.5
2018-07-10 04:00:00,137.25716666666668,28.67,25.5,31.5
2018-07-10 05:00:00,110.145,28.67,25.5,31.5
2018-07-10 06:00:00,150.44216666666668,28.67,25.5,31.5
2018-07-10 07:00:00,323.65683333333334,28.67,25.5,31.5
2018-07-10 08:00:00,645.2793333333334,28.67,25.5,31.5
2018-07-10 09:00:00,655.6953333333333,28.67,25.5,31.5
2018-07-10 10:00:00,643.1171666666667,28.67,25.5,31.5
2018-07-10 11:00:00,525.7473333333334,28.67,25.5,31.5
2018-07-10 12:00:00,292.5713333333333,28.67,25.5,31.5
2018-07-10 13:00:00,702.1576666666666,28.67,25.5,31.5
2018-07-10 14:00:00,648.0348333333333,28.67,25.5,31.5
2018-07-10 15:00:00,630.5533333333333,28.67,25.5,31.5
2018-07-10 16:00:00,482.9881666666667,28.67,25.5,31.5
2018-07-10 17:00:00,305.7635,28.67,25.5,31.5
2018-07-10 18:00:00,333.6058333333333,28.67,25.5,31.5
2018-07-10 19:00:00,330.1358333333333,28.67,25.5,31.5
2018-07-10 20:00:00,204.93133333333336,28.67,25.5,31.5
2018-07-10 21:00:00,165.93883333333332,28.67,25.5,31.5
2018-07-10 22:00:00,133.60133333333334,28.67,25.5,31.5
2018-07-10 23:00:00,124.20166666666668,28.67,25.5,31.5
2018-07-11 00:00:00,123.41133333333332,28.67,26.72,30.39
2018-07-11 01:00:00,123.0945,28.67,26.72,30.39
2018-07-11 02:00:00,123.52783333333332,28.67,26.72,30.39
2018-07-11 03:00:00,123.30483333333332,28.67,26.72,30.39
2018-07-11 04:00:00,142.82316666666665,28.67,26.72,30.39
2018-07-11 05:00:00,165.7146666666667,28.67,26.72,30.39
2018-07-11 06:00:00,164.63366666666667,28.67,26.72,30.39
2018-07-11 07:00:00,327.66966666666667,28.67,26.72,30.39
2018-07-11 08:00:00,641.298,28.67,26.72,30.39
2018-07-11 09:00:00,558.9476666666667,28.67,26.72,30.39
2018-07-11 10:00:00,572.378,28.67,26.72,30.39
2018-07-11 11:00:00,450.5298333333333,28.67,26.72,30.39
2018-07-11 12:00:00,255.46633333333327,28.67,26.72,30.39
2018-07-11 13:00:00,637.5443333333333,28.67,26.72,30.39
2018-07-11 14:00:00,569.1336666666666,28.67,26.72,30.39
2018-07-11 15:00:00,559.9643333333333,28.67,26.72,30.39
2018-07-11 16:00:00,434.9355,28.67,26.72,30.39
2018-07-11 17:00:00,277.0755,28.67,26.72,30.39
2018-07-11 18:00:00,339.24516666666665,28.67,26.72,30.39
2018-07-11 19:00:00,347.0285,28.67,26.72,30.39
2018-07-11 20:00:00,265.81683333333336,28.67,26.72,30.39
2018-07-11 21:00:00,195.5405,28.67,26.72,30.39
2018-07-11 22:00:00,160.16316666666668,28.67,26.72,30.39
2018-07-11 23:00:00,144.99066666666667,28.67,26.72,30.39
2018-07-12 00:00:00,142.62466666666666,28.94,26.61,32.0
2018-07-12 01:00:00,142.03,28.94,26.61,32.0
2018-07-12 02:00:00,141.19583333333333,28.94,26.61,32.0
2018-07-12 03:00:00,138.65116666666663,28.94,26.61,32.0
2018-07-12 04:00:00,160.06350000000003,28.94,26.61,32.0
2018-07-12 05:00:00,160.47633333333334,28.94,26.61,32.0
2018-07-12 06:00:00,139.76683333333332,28.94,26.61,32.0
2018-07-12 07:00:00,311.16200000000003,28.94,26.61,32.0
2018-07-12 08:00:00,616.7009999999999,28.94,26.61,32.0
2018-07-12 09:00:00,570.8678333333334,28.94,26.61,32.0
2018-07-12 10:00:00,567.6768333333333,28.94,26.61,32.0
2018-07-12 11:00:00,458.91566666666665,28.94,26.61,32.0
2018-07-12 12:00:00,259.7626666666667,28.94,26.61,32.0
2018-07-12 13:00:00,646.152,28.94,26.61,32.0
2018-07-12 14:00:00,595.3581666666666,28.94,26.61,32.0
2018-07-12 15:00:00,613.1845,28.94,26.61,32.0
2018-07-12 16:00:00,463.4058333333333,28.94,26.61,32.0
2018-07-12 17:00:00,336.9931666666667,28.94,26.61,32.0
2018-07-12 18:00:00,340.3648333333333,28.94,26.61,32.0
2018-07-12 19:00:00,328.8186666666667,28.94,26.61,32.0
2018-07-12 20:00:00,277.644,28.94,26.61,32.0
2018-07-12 21:00:00,255.67816666666667,28.94,26.61,32.0
2018-07-12 22:00:00,163.89666666666668,28.94,26.61,32.0
2018-07-12 23:00:00,158.13916666666668,28.94,26.61,32.0
2018-07-13 00:00:00,156.39433333333332,29.44,26.72,31.78
2018-07-13 01:00:00,148.79916666666668,29.44,26.72,31.78
2018-07-13 02:00:00,149.54149999999998,29.44,26.72,31.78
2018-07-13 03:00:00,150.00783333333337,29.44,26.72,31.78
2018-07-13 04:00:00,165.558,29.44,26.72,31.78
2018-07-13 05:00:00,176.36933333333334,29.44,26.72,31.78
2018-07-13 06:00:00,205.661,29.44,26.72,31.78
2018-07-13 07:00:00,347.96316666666667,29.44,26.72,31.78
2018-07-13 08:00:00,625.0326666666666,29.44,26.72,31.78
2018-07-13 09:00:00,576.2993333333333,29.44,26.72,31.78
2018-07-13 10:00:00,557.4888333333333,29.44,26.72,31.78
2018-07-13 11:00:00,466.0523333333333,29.44,26.72,31.78
2018-07-13 12:00:00,254.0765,29.44,26.72,31.78
2018-07-13 13:00:00,616.1658333333332,29.44,26.72,31.78
2018-07-13 14:00:00,562.5251666666667,29.44,26.72,31.78
2018-07-13 15:00:00,577.5541666666667,29.44,26.72,31.78
2018-07-13 16:00:00,437.3511666666666,29.44,26.72,31.78
2018-07-13 17:00:00,318.611,29.44,26.72,31.78
2018-07-13 18:00:00,343.40933333333334,29.44,26.72,31.78
2018-07-13 19:00:00,304.0348333333333,29.44,26.72,31.78
2018-07-13 20:00:00,178.25383333333332,29.44,26.72,31.78
2018-07-13 21:00:00,141.54983333333334,29.44,26.72,31.78
2018-07-13 22:00:00,133.00283333333334,29.44,26.72,31.78
2018-07-13 23:00:00,134.20783333333333,29.44,26.72,31.78
2018-07-14 00:00:00,131.714,29.22,27.22,31.5
2018-07-14 01:00:00,107.37833333333332,29.22,27.22,31.5
2018-07-14 02:00:00,109.97616666666666,29.22,27.22,31.5
2018-07-14 03:00:00,108.4675,29.22,27.22,31.5
2018-07-14 04:00:00,116.96516666666666,29.22,27.22,31.5
2018-07-14 05:00:00,96.87033333333332,29.22,27.22,31.5
2018-07-14 06:00:00,85.05883333333333,29.22,27.22,31.5
2018-07-14 07:00:00,89.72766666666666,29.22,27.22,31.5
2018-07-14 08:00:00,181.44833333333327,29.22,27.22,31.5
2018-07-14 09:00:00,196.9033333333333,29.22,27.22,31.5
2018-07-14 10:00:00,197.8275,29.22,27.22,31.5
2018-07-14 11:00:00,202.368,29.22,27.22,31.5
2018-07-14 12:00:00,135.22033333333334,29.22,27.22,31.5
2018-07-14 13:00:00,131.48833333333334,29.22,27.22,31.5
2018-07-14 14:00:00,125.61483333333334,29.22,27.22,31.5
2018-07-14 15:00:00,140.34133333333332,29.22,27.22,31.5
2018-07-14 16:00:00,136.25983333333335,29.22,27.22,31.5
2018-07-14 17:00:00,121.06583333333334,29.22,27.22,31.5
2018-07-14 18:00:00,162.92749999999998,29.22,27.22,31.5
2018-07-14 19:00:00,171.30416666666667,29.22,27.22,31.5
2018-07-14 20:00:00,159.62600000000003,29.22,27.22,31.5
2018-07-14 21:00:00,138.6555,29.22,27.22,31.5
2018-07-14 22:00:00,139.37266666666667,29.22,27.22,31.5
2018-07-14 23:00:00,129.932,29.22,27.22,31.5
2018-07-15 00:00:00,118.67816666666668,29.0,27.28,32.5
2018-07-15 01:00:00,119.99933333333334,29.0,27.28,32.5
2018-07-15 02:00:00,73.41483333333333,29.0,27.28,32.5
2018-07-15 03:00:00,82.215,29.0,27.28,32.5
2018-07-15 04:00:00,92.5,29.0,27.28,32.5
2018-07-15 05:00:00,88.48366666666668,29.0,27.28,32.5
2018-07-15 06:00:00,85.39016666666666,29.0,27.28,32.5
2018-07-15 07:00:00,87.23366666666668,29.0,27.28,32.5
2018-07-15 08:00:00,95.005,29.0,27.28,32.5
2018-07-15 09:00:00,93.50833333333334,29.0,27.28,32.5
2018-07-15 10:00:00,109.97833333333334,29.0,27.28,32.5
2018-07-15 11:00:00,140.73000000000002,29.0,27.28,32.5
2018-07-15 12:00:00,130.622,29.0,27.28,32.5
2018-07-15 13:00:00,133.725,29.0,27.28,32.5
2018-07-15 14:00:00,141.56033333333335,29.0,27.28,32.5
2018-07-15 15:00:00,171.33266666666668,29.0,27.28,32.5
2018-07-15 16:00:00,158.70016666666666,29.0,27.28,32.5
2018-07-15 17:00:00,155.62366666666668,29.0,27.28,32.5
2018-07-15 18:00:00,177.11700000000002,29.0,27.28,32.5
2018-07-15 19:00:00,127.62383333333334,29.0,27.28,32.5
2018-07-15 20:00:00,126.16516666666668,29.0,27.28,32.5
2018-07-15 21:00:00,116.8995,29.0,27.28,32.5
2018-07-15 22:00:00,116.34933333333332,29.0,27.28,32.5
2018-07-15 23:00:00,87.648,29.0,27.28,32.5
2018-07-16 00:00:00,83.575,28.39,26.0,30.61
2018-07-16 01:00:00,84.54766666666666,28.39,26.0,30.61
2018-07-16 02:00:00,85.148,28.39,26.0,30.61
2018-07-16 03:00:00,89.3425,28.39,26.0,30.61
2018-07-16 04:00:00,114.26183333333334,28.39,26.0,30.61
2018-07-16 05:00:00,123.95133333333334,28.39,26.0,30.61
2018-07-16 06:00:00,153.57383333333334,28.39,26.0,30.61
2018-07-16 07:00:00,334.5288333333333,28.39,26.0,30.61
2018-07-16 08:00:00,749.2323333333334,28.39,26.0,30.61
2018-07-16 09:00:00,703.4205000000001,28.39,26.0,30.61
2018-07-16 10:00:00,678.5723333333333,28.39,26.0,30.61
2018-07-16 11:00:00,507.8176666666667,28.39,26.0,30.61
2018-07-16 12:00:00,285.3566666666667,28.39,26.0,30.61
2018-07-16 13:00:00,710.7325,28.39,26.0,30.61
2018-07-16 14:00:00,621.168,28.39,26.0,30.61
2018-07-16 15:00:00,600.4188333333333,28.39,26.0,30.61
2018-07-16 16:00:00,557.7668333333334,28.39,26.0,30.61
2018-07-16 17:00:00,338.9263333333334,28.39,26.0,30.61
2018-07-16 18:00:00,308.59150000000005,28.39,26.0,30.61
2018-07-16 19:00:00,281.15400000000005,28.39,26.0,30.61
2018-07-16 20:00:00,244.28883333333332,28.39,26.0,30.61
2018-07-16 21:00:00,205.98783333333333,28.39,26.0,30.61
2018-07-16 22:00:00,171.203,28.39,26.0,30.61
2018-07-16 23:00:00,152.7841666666667,28.39,26.0,30.61
2018-07-17 00:00:00,151.42300000000003,27.5,26.0,29.22
2018-07-17 01:00:00,146.478,27.5,26.0,29.22
2018-07-17 02:00:00,143.93666666666667,27.5,26.0,29.22
2018-07-17 03:00:00,131.27583333333334,27.5,26.0,29.22
2018-07-17 04:00:00,145.01383333333334,27.5,26.0,29.22
2018-07-17 05:00:00,191.4175,27.5,26.0,29.22
2018-07-17 06:00:00,166.0715,27.5,26.0,29.22
2018-07-17 07:00:00,322.72883333333334,27.5,26.0,29.22
2018-07-17 08:00:00,640.6046666666666,27.5,26.0,29.22
2018-07-17 09:00:00,600.6975,27.5,26.0,29.22
2018-07-17 10:00:00,575.3895,27.5,26.0,29.22
2018-07-17 11:00:00,450.3675,27.5,26.0,29.22
2018-07-17 12:00:00,245.13516666666663,27.5,26.0,29.22
2018-07-17 13:00:00,602.8653333333333,27.5,26.0,29.22
2018-07-17 14:00:00,535.9043333333333,27.5,26.0,29.22
2018-07-17 15:00:00,521.7191666666666,27.5,26.0,29.22
2018-07-17 16:00:00,402.7246666666667,27.5,26.0,29.22
2018-07-17 17:00:00,255.91783333333333,27.5,26.0,29.22
2018-07-17 18:00:00,263.9955,27.5,26.0,29.22
2018-07-17 19:00:00,253.70066666666668,27.5,26.0,29.22
2018-07-17 20:00:00,212.79166666666663,27.5,26.0,29.22
2018-07-17 21:00:00,118.02783333333332,27.5,26.0,29.22
2018-07-17 22:00:00,107.68683333333334,27.5,26.0,29.22
2018-07-17 23:00:00,104.59483333333334,27.5,26.0,29.22
2018-07-18 00:00:00,104.5095,28.72,26.78,31.61
2018-07-18 01:00:00,103.1425,28.72,26.78,31.61
2018-07-18 02:00:00,104.33416666666668,28.72,26.78,31.61
2018-07-18 03:00:00,99.42366666666666,28.72,26.78,31.61
2018-07-18 04:00:00,112.01966666666668,28.72,26.78,31.61
2018-07-18 05:00:00,106.397,28.72,26.78,31.61
2018-07-18 06:00:00,140.25750000000002,28.72,26.78,31.61
2018-07-18 07:00:00,333.98583333333335,28.72,26.78,31.61
2018-07-18 08:00:00,619.3520000000001,28.72,26.78,31.61
2018-07-18 09:00:00,576.2416666666667,28.72,26.78,31.61
2018-07-18 10:00:00,519.9116666666666,28.72,26.78,31.61
2018-07-18 11:00:00,436.473,28.72,26.78,31.61
2018-07-18 12:00:00,249.14333333333332,28.72,26.78,31.61
2018-07-18 13:00:00,617.0126666666667,28.72,26.78,31.61
2018-07-18 14:00:00,590.2391666666666,28.72,26.78,31.61
2018-07-18 15:00:00,588.0065,28.72,26.78,31.61
2018-07-18 16:00:00,418.029,28.72,26.78,31.61
2018-07-18 17:00:00,299.4471666666667,28.72,26.78,31.61
2018-07-18 18:00:00,318.152,28.72,26.78,31.61
2018-07-18 19:00:00,314.5625,28.72,26.78,31.61
2018-07-18 20:00:00,193.48783333333333,28.72,26.78,31.61
2018-07-18 21:00:00,157.13683333333336,28.72,26.78,31.61
2018-07-18 22:00:00,154.718,28.72,26.78,31.61
2018-07-18 23:00:00,129.76683333333332,28.72,26.78,31.61
2018-07-19 00:00:00,125.621,28.61,26.5,30.5
2018-07-19 01:00:00,123.80166666666668,28.61,26.5,30.5
2018-07-19 02:00:00,123.02466666666668,28.61,26.5,30.5
2018-07-19 03:00:00,121.87433333333334,28.61,26.5,30.5
