DateTime,value,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11,IMF_12,IMF_13
2019-04-27 09:00:00,171.541,35.12148662971162,-155.81665725666562,292.236170626954,-21.820146557988217,24.431605422546088,-22.633727527331715,-141.61710223345955,-13.690452039359219,60.44234412105347,18.542976212771677,-0.7397307502405608,20.97245329407932,242.84481248799156
2019-04-27 10:00:00,208.84833333333333,6.441920488548931,20.885062900409675,181.52134994437472,-12.174606009060366,38.1169734099866,-26.264477144017775,-142.30435034991527,-12.698043440161873,60.122144526437225,18.52252453582281,-0.720935048855418,20.9832108478832,242.84214473678378
2019-04-27 11:00:00,184.26866666666663,-3.7966267386835195,19.434472819975472,82.27628367703889,86.35453690833579,46.81691477478147,-29.518482916511047,-142.85320985015449,-11.71052330537716,59.79598673510539,18.501161442563376,-0.7021548777589324,20.993965298849282,242.83947696348875
2019-04-27 12:00:00,175.22783333333334,7.7158055540764305,82.90000766693387,84.61202011232304,86.35453690833579,49.972470662577514,-32.44690782609189,-143.26327958174636,-10.728372108465146,59.46394450724014,18.478891786290504,-0.6833903532477761,21.004716646197174,242.83680916820845
2019-04-27 13:00:00,234.8948333333333,28.028432519726305,206.86640081360702,84.61202011232304,10.935683574373996,47.351586562928475,-35.10712520335245,-143.53416421406908,-9.752064501077054,59.12609160302358,18.455720420301006,-0.6646415916183943,21.015464889146642,242.83414135104468
2019-04-27 14:00:00,200.74266666666665,-2.636894643136465,203.3795613098031,13.60717677997512,11.818613915718114,40.061791404944,-37.58134977613422,-143.6655129302732,-8.782030621091636,58.78250178263792,18.43165219789192,-0.6459087091672906,21.026210026917223,242.83147351209942
2019-04-27 15:00:00,199.588,-6.041688075034093,205.6296880750341,6.357814139982498,8.445059196493732,29.67594902779795,-39.95800662159027,-143.65701105632277,-7.818664463574709,58.433248806265524,18.40669197236016,-0.6271918221913626,21.036952058729064,242.8288056514744
2019-04-27 16:00:00,173.74533333333332,-40.10034997233054,-4.191477499695344,218.0371608053592,2.817638853096164,17.841154576337217,-42.32552081687448,-143.50849242647223,-6.862211515300821,58.07840643408841,18.38084459700265,-0.6084910469867744,21.047690983801413,242.82613776927155
2019-04-27 17:00:00,116.4425,-14.309703361355139,-34.92881305252294,165.68101641387807,-2.435390330147541,6.215069505844063,-44.77231743914034,-143.22000969260034,-5.912698445420663,57.718048426288824,18.354114925116427,-0.589806499850366,21.058426801354212,242.8234698655928
2019-04-27 18:00:00,134.634,-10.604054706059282,-27.03841283125933,172.27646753731858,-5.23705890083027,-3.5446447283991223,-47.38682156554129,-142.7916639573994,-4.970103472271376,57.35224854304913,18.326507803256764,-0.5711382903371269,21.069159510607154,242.82080194053992
2019-04-27 19:00:00,144.92366666666666,-1.3016800930661914,-18.91563532858067,165.14098208831354,-5.7929350394747345,-9.96128277186969,-50.25745827323077,-142.22355632356238,-4.034404814189678,56.98108054455152,18.298028051014093,-0.5524865010369433,21.079889110779774,242.81813399421483
2019-04-27 20:00:00,146.70649999999998,14.9992060744712,-34.21880704948221,-22.025856478970155,187.95195745398115,-12.522529702095596,-53.472652639362366,-141.51578789378124,-3.105580689512646,56.604618190978044,18.268680481237325,-0.5338512077985322,21.090615601092086,242.81546602671938
2019-04-27 21:00:00,124.93183333333332,10.626851616310386,-51.804159315838675,166.1091410328616,187.95195745398115,-11.876860599558707,-57.10417873512503,-140.66845977074865,-2.1836093165771224,56.222935242510886,18.23846990677547,-0.5152324864702107,21.101338980763423,242.81279803815553
2019-04-27 22:00:00,152.585,6.31030439008035,-23.641069932454343,169.915765542374,1.1474397958913742,-8.99469791827546,-61.14610440792308,-139.68167305715684,-1.2684689137203264,55.836105459332444,18.207401140477153,-0.4966304129005772,21.11205924901386,242.81013002862494
2019-04-27 23:00:00,121.62316666666668,-13.798466495339058,30.80259289781464,-49.69289234278009,154.3119326069712,-4.90844269811641,-65.5314376994912,-138.55552885569858,-0.3601376992788943,55.44420260162492,18.175478995191504,-0.4780450629381796,21.12277640506281,242.8074619982297
2019-04-28 00:00:00,117.08516666666668,-13.358218809263628,17.2096043277013,-41.73895180740476,154.97273295563377,-0.6615981788784666,-70.18208445163751,-137.29012826906626,0.5414061084101185,55.04730042957033,18.14270828376731,-0.45947651243161625,21.1334904481303,242.80479394707152
2019-04-28 01:00:00,117.05633333333334,-13.52288002975282,7.457262624710507,123.12195073837566,154.97273295563377,2.5129383401849195,-75.01995050617076,-135.8855723999521,1.4361842910096705,54.64547270335107,18.10909381905354,-0.44092483722920495,21.144201377435593,242.80212587525244
2019-04-28 02:00:00,114.701,0.8255466216992504,-7.686920953513939,121.56237433181468,-0.3224517652906327,3.0940607069177597,-79.94917678035172,-134.34196235104906,2.3242186301829832,54.238793183149305,18.07464041389892,-0.42239011317960395,21.154909192198854,242.7994577828741
2019-04-28 03:00:00,118.85866666666668,0.6516292266556178,-6.834281493348319,125.04131893335938,-6.711768364924022,1.2846525029214755,-84.83875874677064,-132.6593992250489,3.2055309075927596,53.82733562914707,18.03935288115288,-0.40387241613147107,21.165613891639524,242.79678967003855
2019-04-28 04:00:00,124.064,0.8862089611455795,-4.4875443073612615,127.66533534621567,-11.902324013312725,-2.0993782912118464,-89.6835839675364,-130.83798412464455,4.080142904902509,53.411173801526836,18.003236033663576,-0.3853718219331215,21.17631547497751,242.79412153684754
2019-04-28 05:00:00,124.209,0.43384600966890385,-1.046212243383101,124.8213662337142,-13.579498709102548,-6.206209441373549,-94.51445425827478,-128.87781815252816,4.948076403774827,52.990381460470715,17.966294684280424,-0.36688840643304266,21.18701394143209,242.7914533834031
2019-04-28 06:00:00,73.73583333333335,-23.94135980027669,-19.82106336678156,117.49825650039159,-10.61773741759271,-9.962079417005485,-99.36217143461107,-126.77900241139264,5.809353185872961,52.56503236616093,17.928533645852163,-0.3484222454800101,21.197709290223532,242.78878520980692
2019-04-28 07:00:00,77.04016666666666,-23.208250748422103,-9.999557961572757,110.24797537666151,-2.8001506792405975,-11.626342529942276,-104.2575373121714,-124.54163800393007,6.6639950328601,52.135200278779635,17.889957731227632,-0.32997341492233634,21.20840152057114,242.78611701616106
2019-04-28 08:00:00,106.17516666666668,0.5290740774217451,-6.464741072354074,112.11083366159902,9.55642865140882,-10.222252938725582,-109.19558563856795,-122.16582603283304,7.512023726399008,51.70095895850905,17.850571753255863,-0.31154199060862564,21.219090631694787,242.78344880256716
2019-04-28 09:00:00,127.60766666666667,26.126107543748752,-22.089602199561998,123.57116132247992,21.574940226401452,-5.4038831727774586,-114.02772066825086,-119.65166760079377,8.353461048152962,51.26238216553139,17.81038052478564,-0.29312804838736195,21.229776622814235,242.78078056912722
2019-04-28 10:00:00,151.48166666666668,31.367921624972595,-9.783296777712524,129.8970418194066,27.183048567383363,3.0701183236445626,-118.56734970321561,-116.99926381050503,9.188328779784872,50.81954366002887,17.769388858666037,-0.27473166410726413,21.2404594931491,242.77811231594313
2019-04-28 11:00:00,153.79316666666668,32.622025261007884,4.274043555274659,116.89709785038414,21.159530593015276,14.88296662847364,-122.62732282434797,-114.20871576465917,10.01664870295778,50.372517202183836,17.727601567745673,-0.25635291361653034,21.25113924191906,242.7754440431167
2019-04-28 12:00:00,145.10433333333333,25.153260349303643,4.743547704346732,115.20752527968295,3.260793618490802,27.513590481070718,-126.02049011253365,-111.28012456594868,10.83844259933489,49.92137655217812,17.685023464873694,-0.23799187276376643,21.261815868343895,242.7727757507498
2019-04-28 13:00:00,112.222,-0.9218912711918588,8.78930258522116,104.3545886859707,-19.612919410080345,37.987462116991466,-128.5588634659726,-108.2144294997518,11.653732250579122,49.466195470194364,17.641659362898928,-0.21964861739768504,21.2724893716432,242.77010743894436
2019-04-28 14:00:00,114.38450000000002,-24.229680441709093,19.19053290441107,119.42364753729804,-38.988184738113205,43.35608446001484,-130.050612878201,-105.01641175611034,12.462539438353367,49.00704771641459,17.597514074670237,-0.2013232233667721,21.283159751036933,242.7674391078022
2019-04-28 15:00:00,109.73316666666666,1.6850368071104551,-6.131108207745017,114.17923806730123,-46.274563244647496,40.67346021465599,-130.30360480283048,-101.69365584572682,13.264885944320948,48.54400705102107,17.55259241303652,-0.18301576651940388,21.293827005744483,242.76477075742525
2019-04-28 16:00:00,109.18933333333334,-4.185144898317458,-2.4068333628015086,115.7813115944523,-34.7687767441156,28.070443871512776,-129.1646424365103,-98.25394132767096,14.060793550144844,48.07714723419585,17.506899190846745,-0.1647263227041813,21.304491134985692,242.76210238791526
2019-04-28 17:00:00,105.4195,3.7820723385710084,-15.287236703055399,116.92466436448439,-7.071421288152543,7.947800354478723,-126.60086256714132,-94.70374462434492,14.850284037487928,47.60654202612123,17.46043922094986,-0.14645496776970335,21.31515213798038,242.75943399937412
2019-04-28 18:00:00,163.66566666666668,25.809217153741137,11.587311273897619,8.780765851673213,117.48837238735472,-16.226852749413133,-122.6088625458278,-91.04921426340938,15.633379188013397,47.13226518697939,17.413217316194615,-0.1282017775644011,21.325810013948196,242.75676559190384
2019-04-28 19:00:00,163.48416666666668,29.570896369145068,10.002099592132488,123.91117070538913,117.48837238735472,-40.98589785312964,-117.18523972367353,-87.29649877252557,16.41010078338442,46.65439047695262,17.365238289429968,-0.10996682793682,21.33646476210875,242.75409716560614
2019-04-28 20:00:00,161.0105,32.6473296676985,8.412696264659338,119.95047406764218,69.63777309317769,-63.048154353291174,-110.32659145178278,-83.45174667935385,17.18047060526362,46.172991656223246,17.31650695350476,-0.0917501947354471,21.34711638168178,242.75142872058302
2019-04-28 21:00:00,132.66183333333333,-3.436313454545155,1.4519330370348236,134.64621375084366,66.91826851192641,-80.2577923866128,-102.02951508125952,-79.52110651155546,17.944510435314427,45.68814248497323,17.26702812126807,-0.0735519538089977,21.357764871887124,242.74876025693618
2019-04-28 22:00:00,129.2695,-17.70091951665243,14.235516773156283,132.73490274349615,48.731310496794784,-92.15351947816248,-92.30091878042256,-75.5107267967911,18.70224205519988,45.19991672338478,17.216806605568745,-0.055372181005788335,21.36841023194441,242.74609177476762
