y_true_step_1,y_predict_step_1,y_true_step_2,y_predict_step_2,y_true_step_3,y_predict_step_3,y_true_step_4,y_predict_step_4,y_true_step_5,y_predict_step_5,y_true_step_6,y_predict_step_6,y_true_step_7,y_predict_step_7,y_true_step_8,y_predict_step_8
131.899,126.69964,108.55133333333332,121.66017,107.4075,117.61704,105.86,122.437904,125.85833333333332,139.30121,136.88016666666667,146.58978,175.99166666666667,157.74602,339.21816666666666,267.4035
108.55133333333332,119.65977,107.4075,116.47391,105.86,121.409096,125.85833333333332,127.498245,136.88016666666667,148.15721,175.99166666666667,174.65295,339.21816666666666,303.9543,732.8673333333334,714.3659
107.4075,118.47831,105.86,121.704254,125.85833333333332,135.1591,136.88016666666667,139.6244,175.99166666666667,178.86224,339.21816666666666,327.4646,732.8673333333334,716.44525,672.135,679.6885
105.86,129.2917,125.85833333333332,138.03906,136.88016666666667,146.34984,175.99166666666667,173.48364,339.21816666666666,340.71133,732.8673333333334,734.16565,672.135,685.76984,617.8906666666667,652.07416
125.85833333333332,150.08568,136.88016666666667,139.75613,175.99166666666667,166.4246,339.21816666666666,314.96115,732.8673333333334,743.7287,672.135,707.2957,617.8906666666667,671.3472,496.1773333333333,541.4953
136.88016666666667,139.78879,175.99166666666667,160.51593,339.21816666666666,323.89056,732.8673333333334,708.45514,672.135,694.66547,617.8906666666667,673.05286,496.1773333333333,533.671,257.8523333333334,294.57968
175.99166666666667,162.487,339.21816666666666,304.00244,732.8673333333334,723.0477,672.135,700.4117,617.8906666666667,666.19635,496.1773333333333,554.4311,257.8523333333334,299.73044,672.0458333333333,717.11285
339.21816666666666,321.66693,732.8673333333334,720.1847,672.135,697.526,617.8906666666667,687.9135,496.1773333333333,553.0783,257.8523333333334,311.74582,672.0458333333333,712.3569,616.4413333333334,657.7038
732.8673333333334,735.8373,672.135,697.1563,617.8906666666667,673.6572,496.1773333333333,572.1834,257.8523333333334,295.7666,672.0458333333333,709.57733,616.4413333333334,637.0883,606.372,623.7613
672.135,696.4597,617.8906666666667,675.053,496.1773333333333,533.4988,257.8523333333334,312.9088,672.0458333333333,702.82733,616.4413333333334,627.1495,606.372,602.83246,470.374,468.25638
617.8906666666667,657.80597,496.1773333333333,546.51624,257.8523333333334,293.71826,672.0458333333333,712.0213,616.4413333333334,641.5792,606.372,622.0734,470.374,479.38998,281.02166666666665,247.82423
