y_true_step_1,y_predict_step_1,y_true_step_2,y_predict_step_2,y_true_step_3,y_predict_step_3,y_true_step_4,y_predict_step_4,y_true_step_5,y_predict_step_5,y_true_step_6,y_predict_step_6,y_true_step_7,y_predict_step_7,y_true_step_8,y_predict_step_8
131.899,130.19745,108.55133333333332,116.66507,107.4075,135.2445,105.86,124.784424,125.85833333333332,143.66872,136.88016666666667,148.12335,175.99166666666667,169.34465,339.21816666666666,347.72333
108.55133333333332,114.277145,107.4075,124.808945,105.86,131.29738,125.85833333333332,135.13394,136.88016666666667,149.46227,175.99166666666667,167.63116,339.21816666666666,324.82,732.8673333333334,688.16425
107.4075,131.43211,105.86,139.6265,125.85833333333332,144.01541,136.88016666666667,150.51434,175.99166666666667,199.78261,339.21816666666666,346.88327,732.8673333333334,704.15857,672.135,666.72473
105.86,140.07501,125.85833333333332,145.30484,136.88016666666667,143.12325,175.99166666666667,195.60141,339.21816666666666,368.26816,732.8673333333334,749.4303,672.135,680.96454,617.8906666666667,638.9357
125.85833333333332,150.5766,136.88016666666667,155.85846,175.99166666666667,179.3609,339.21816666666666,354.66373,732.8673333333334,751.9399,672.135,694.0239,617.8906666666667,653.8555,496.1773333333333,517.35895
136.88016666666667,165.23645,175.99166666666667,191.51677,339.21816666666666,325.41122,732.8673333333334,752.58,672.135,700.9205,617.8906666666667,672.4824,496.1773333333333,551.0138,257.8523333333334,298.1999
175.99166666666667,194.19197,339.21816666666666,316.44516,732.8673333333334,744.23926,672.135,695.072,617.8906666666667,658.4611,496.1773333333333,547.7106,257.8523333333334,296.87326,672.0458333333333,699.84674
339.21816666666666,320.5132,732.8673333333334,738.98737,672.135,674.6609,617.8906666666667,653.00934,496.1773333333333,548.87964,257.8523333333334,308.42133,672.0458333333333,730.0094,616.4413333333334,657.9013
732.8673333333334,751.199,672.135,679.69135,617.8906666666667,644.0774,496.1773333333333,545.6907,257.8523333333334,299.11386,672.0458333333333,734.53656,616.4413333333334,662.8164,606.372,620.169
672.135,679.3529,617.8906666666667,630.7424,496.1773333333333,540.1537,257.8523333333334,281.31204,672.0458333333333,717.4628,616.4413333333334,662.93445,606.372,605.7037,470.374,470.46683
617.8906666666667,620.8368,496.1773333333333,505.58633,257.8523333333334,291.99448,672.0458333333333,681.99866,616.4413333333334,643.0673,606.372,599.28174,470.374,457.54593,281.02166666666665,255.19508
496.1773333333333,502.7251,257.8523333333334,274.43008,672.0458333333333,696.68713,616.4413333333334,636.63965,606.372,612.54974,470.374,462.66287,281.02166666666665,270.69208,361.2383333333333,317.65378
257.8523333333334,277.60193,672.0458333333333,691.89813,616.4413333333334,629.45294,606.372,600.3291,470.374,478.35654,281.02166666666665,275.7176,361.2383333333333,329.00238,352.9388333333334,316.50485
672.0458333333333,680.87427,616.4413333333334,608.0955,606.372,590.98376,470.374,465.6846,281.02166666666665,262.04166,361.2383333333333,309.68918,352.9388333333334,289.50275,254.252,222.61702
616.4413333333334,599.4887,606.372,571.94385,470.374,457.8356,281.02166666666665,261.22092,361.2383333333333,307.39542,352.9388333333334,285.9694,254.252,222.61797,172.00616666666667,180.70337
606.372,576.2461,470.374,443.07156,281.02166666666665,256.87015,361.2383333333333,296.44495,352.9388333333334,284.5964,254.252,223.24802,172.00616666666667,174.92184,154.11383333333333,156.60074
470.374,470.1143,281.02166666666665,265.571,361.2383333333333,299.28476,352.9388333333334,292.17493,254.252,233.75914,172.00616666666667,183.80486,154.11383333333333,159.10022,151.61583333333334,147.80566
281.02166666666665,282.84174,361.2383333333333,310.83823,352.9388333333334,296.28555,254.252,230.4004,172.00616666666667,191.83188,154.11383333333333,168.10841,151.61583333333334,149.22896,151.46166666666667,142.6709
361.2383333333333,319.54346,352.9388333333334,299.2018,254.252,234.4672,172.00616666666667,191.07462,154.11383333333333,168.86143,151.61583333333334,149.67667,151.46166666666667,145.50769,150.6121666666667,137.82536
352.9388333333334,297.92957,254.252,244.19537,172.00616666666667,185.30463,154.11383333333333,166.0664,151.61583333333334,157.02884,151.46166666666667,143.88033,150.6121666666667,143.44363,153.34333333333333,134.24484
254.252,257.21008,172.00616666666667,207.03537,154.11383333333333,175.52487,151.61583333333334,167.93683,151.46166666666667,158.8653,150.6121666666667,156.40575,153.34333333333333,147.154,153.721,154.868
172.00616666666667,199.65813,154.11383333333333,175.09575,151.61583333333334,164.54846,151.46166666666667,154.5131,150.6121666666667,148.25446,153.34333333333333,150.09886,153.721,151.35002,166.07316666666668,148.18764
154.11383333333333,176.225,151.61583333333334,158.48761,151.46166666666667,153.64818,150.6121666666667,150.34843,153.34333333333333,146.02379,153.721,153.56027,166.07316666666668,157.53963,167.86033333333336,157.9951
151.61583333333334,165.31161,151.46166666666667,154.00156,150.6121666666667,148.07837,153.34333333333333,149.2332,153.721,151.6507,166.07316666666668,154.65813,167.86033333333336,149.98903,148.08566666666667,150.29745
151.46166666666667,148.23267,150.6121666666667,151.2452,153.34333333333333,144.46484,153.721,140.51756,166.07316666666668,153.71577,167.86033333333336,145.87328,148.08566666666667,151.15,345.77750000000003,275.23758
150.6121666666667,141.87653,153.34333333333333,149.44894,153.721,133.98439,166.07316666666668,137.94005,167.86033333333336,145.11537,148.08566666666667,152.8025,345.77750000000003,280.09085,753.6553333333334,637.87177
153.34333333333333,152.09885,153.721,152.44164,166.07316666666668,136.73503,167.86033333333336,142.53217,148.08566666666667,173.55508,345.77750000000003,309.68515,753.6553333333334,647.37463,618.4046666666667,582.265
153.721,150.9984,166.07316666666668,156.72295,167.86033333333336,146.41808,148.08566666666667,170.8706,345.77750000000003,334.434,753.6553333333334,679.03015,618.4046666666667,605.0104,592.0191666666667,580.25574
166.07316666666668,156.9597,167.86033333333336,142.58209,148.08566666666667,164.18193,345.77750000000003,306.14804,753.6553333333334,681.14166,618.4046666666667,609.4715,592.0191666666667,577.4763,464.3008333333333,459.21832
167.86033333333336,146.34929,148.08566666666667,148.5142,345.77750000000003,293.25223,753.6553333333334,658.9179,618.4046666666667,616.08014,592.0191666666667,593.99866,464.3008333333333,482.48996,292.3401666666667,256.54608
148.08566666666667,154.95808,345.77750000000003,295.37155,753.6553333333334,662.10376,618.4046666666667,608.9749,592.0191666666667,591.6347,464.3008333333333,494.65146,292.3401666666667,259.73062,700.8196666666666,638.29193
345.77750000000003,299.91058,753.6553333333334,665.5046,618.4046666666667,601.42065,592.0191666666667,589.34503,464.3008333333333,499.57626,292.3401666666667,268.9976,700.8196666666666,662.89,577.2326666666667,596.2057
753.6553333333334,665.457,618.4046666666667,601.39014,592.0191666666667,584.5073,464.3008333333333,505.03644,292.3401666666667,273.5919,700.8196666666666,658.7059,577.2326666666667,600.83105,582.802,585.22314
618.4046666666667,630.5607,592.0191666666667,626.39777,464.3008333333333,497.6465,292.3401666666667,281.619,700.8196666666666,681.50726,577.2326666666667,638.05444,582.802,611.6719,436.8753333333333,480.54816
592.0191666666667,630.07965,464.3008333333333,502.0434,292.3401666666667,281.24265,700.8196666666666,670.7979,577.2326666666667,622.957,582.802,621.8299,436.8753333333333,491.14984,231.31016666666667,286.65625
464.3008333333333,497.0281,292.3401666666667,275.12695,700.8196666666666,675.7089,577.2326666666667,619.92523,582.802,598.1967,436.8753333333333,479.7095,231.31016666666667,286.3077,264.89866666666666,314.3936
292.3401666666667,266.24915,700.8196666666666,644.6438,577.2326666666667,612.1406,582.802,579.5695,436.8753333333333,463.60825,231.31016666666667,286.7312,264.89866666666666,335.12268,249.9568333333333,306.82837
700.8196666666666,659.52484,577.2326666666667,612.92004,582.802,590.5709,436.8753333333333,469.0825,231.31016666666667,288.32352,264.89866666666666,319.74786,249.9568333333333,292.44153,201.97916666666663,228.8794
577.2326666666667,595.98206,582.802,573.8573,436.8753333333333,471.69107,231.31016666666667,277.7747,264.89866666666666,306.67508,249.9568333333333,294.15332,201.97916666666663,236.97935,189.5378333333333,194.98038
582.802,567.4,436.8753333333333,447.27567,231.31016666666667,270.77615,264.89866666666666,303.45947,249.9568333333333,285.42032,201.97916666666663,233.04485,189.5378333333333,191.57635,155.803,170.66681
436.8753333333333,435.32532,231.31016666666667,262.67465,264.89866666666666,297.6603,249.9568333333333,283.79068,201.97916666666663,223.16408,189.5378333333333,193.46135,155.803,178.11272,140.61033333333336,161.2737
231.31016666666667,265.99387,264.89866666666666,299.96295,249.9568333333333,282.1161,201.97916666666663,232.81204,189.5378333333333,196.01411,155.803,180.75414,140.61033333333336,158.99962,141.16683333333333,153.2239
264.89866666666666,290.40103,249.9568333333333,278.88135,201.97916666666663,229.14796,189.5378333333333,191.49211,155.803,170.69719,140.61033333333336,152.36136,141.16683333333333,147.77989,138.61700000000002,137.15149
249.9568333333333,257.129,201.97916666666663,212.00739,189.5378333333333,179.65198,155.803,161.08649,140.61033333333336,143.29445,141.16683333333333,141.02306,138.61700000000002,138.26344,138.73033333333333,127.83809
201.97916666666663,200.73508,189.5378333333333,175.51791,155.803,148.22404,140.61033333333336,140.7682,141.16683333333333,146.58275,138.61700000000002,131.7116,138.73033333333333,128.01505,136.3276666666667,132.89017
189.5378333333333,177.34158,155.803,152.96585,140.61033333333336,135.01817,141.16683333333333,142.30055,138.61700000000002,140.87445,138.73033333333333,135.40718,136.3276666666667,137.54057,147.56133333333335,140.34451
155.803,157.60698,140.61033333333336,138.37668,141.16683333333333,139.4617,138.61700000000002,138.36844,138.73033333333333,135.74153,136.3276666666667,133.69109,147.56133333333335,136.18945,155.37849999999997,134.53078
140.61033333333336,141.47043,141.16683333333333,135.68433,138.61700000000002,130.21478,138.73033333333333,133.12187,136.3276666666667,135.902,147.56133333333335,135.76459,155.37849999999997,143.1095,161.57533333333333,144.6884
141.16683333333333,124.69161,138.61700000000002,125.31645,138.73033333333333,121.89991,136.3276666666667,118.86503,147.56133333333335,131.55919,155.37849999999997,136.04855,161.57533333333333,143.29314,310.3695,247.15546
138.61700000000002,117.81539,138.73033333333333,123.77948,136.3276666666667,117.092224,147.56133333333335,126.3873,155.37849999999997,139.9313,161.57533333333333,144.66502,310.3695,264.35312,682.2355,629.3171
138.73033333333333,129.42719,136.3276666666667,132.36798,147.56133333333335,122.66397,155.37849999999997,148.24837,161.57533333333333,162.86229,310.3695,293.01254,682.2355,629.7702,604.6166666666667,553.8066
136.3276666666667,122.87061,147.56133333333335,143.74364,155.37849999999997,139.04987,161.57533333333333,163.88153,310.3695,316.63916,682.2355,662.24536,604.6166666666667,576.19714,603.5973333333333,567.57574
147.56133333333335,139.88205,155.37849999999997,151.80757,161.57533333333333,160.36356,310.3695,313.0626,682.2355,670.1562,604.6166666666667,600.9847,603.5973333333333,574.3163,477.59816666666666,453.12115
155.37849999999997,155.03815,161.57533333333333,156.55179,310.3695,281.86664,682.2355,645.30475,604.6166666666667,605.6709,603.5973333333333,579.2783,477.59816666666666,474.64102,261.23566666666665,242.26865
161.57533333333333,159.29208,310.3695,279.30258,682.2355,638.8425,604.6166666666667,585.94275,603.5973333333333,577.42633,477.59816666666666,475.8849,261.23566666666665,246.75261,696.7728333333333,622.3149
310.3695,284.36154,682.2355,626.4195,604.6166666666667,579.9468,603.5973333333333,567.2253,477.59816666666666,480.51547,261.23566666666665,253.95691,696.7728333333333,645.0797,584.519,578.9714
682.2355,629.4557,604.6166666666667,569.4007,603.5973333333333,565.4052,477.59816666666666,463.29575,261.23566666666665,249.54832,696.7728333333333,654.1033,584.519,576.13,601.4169999999999,575.0927
604.6166666666667,592.556,603.5973333333333,569.98315,477.59816666666666,481.5106,261.23566666666665,250.88414,696.7728333333333,657.6698,584.519,599.5023,601.4169999999999,557.8966,453.8145,442.38184
603.5973333333333,580.52576,477.59816666666666,455.95828,261.23566666666665,258.30704,696.7728333333333,629.7476,584.519,587.4696,601.4169999999999,566.3509,453.8145,441.4995,268.3851666666667,254.77936
477.59816666666666,462.3268,261.23566666666665,249.2054,696.7728333333333,638.70764,584.519,594.4001,601.4169999999999,579.977,453.8145,442.98312,268.3851666666667,249.88011,327.9303333333333,293.19238
261.23566666666665,242.3035,696.7728333333333,638.9145,584.519,589.0608,601.4169999999999,570.57684,453.8145,449.10562,268.3851666666667,258.3655,327.9303333333333,305.12692,308.59883333333335,293.33783
696.7728333333333,638.1285,584.519,581.4273,601.4169999999999,577.25854,453.8145,445.553,268.3851666666667,261.51718,327.9303333333333,298.91833,308.59883333333335,283.34454,212.89666666666665,223.89636
584.519,574.43024,601.4169999999999,564.2416,453.8145,445.5173,268.3851666666667,262.77255,327.9303333333333,302.7769,308.59883333333335,283.8565,212.89666666666665,221.403,186.486,189.02998
601.4169999999999,558.2334,453.8145,439.4193,268.3851666666667,257.55963,327.9303333333333,288.28317,308.59883333333335,281.80106,212.89666666666665,227.64282,186.486,187.85704,215.5668333333333,174.94615
453.8145,448.48596,268.3851666666667,264.57193,327.9303333333333,289.18643,308.59883333333335,277.1165,212.89666666666665,232.4586,186.486,190.94507,215.5668333333333,164.57387,179.26816666666667,156.1714
268.3851666666667,267.63046,327.9303333333333,297.6434,308.59883333333335,279.96735,212.89666666666665,228.39095,186.486,198.0398,215.5668333333333,183.71086,179.26816666666667,162.0167,167.39983333333333,157.68
327.9303333333333,319.83276,308.59883333333335,295.4046,212.89666666666665,235.09683,186.486,206.3457,215.5668333333333,187.97824,179.26816666666667,170.5808,167.39983333333333,159.7967,167.501,147.50311
308.59883333333335,303.94382,212.89666666666665,245.86818,186.486,206.64307,215.5668333333333,192.89085,179.26816666666667,181.1672,167.39983333333333,163.97948,167.501,161.89322,167.1616666666667,153.9218
212.89666666666665,250.80383,186.486,211.19356,215.5668333333333,186.34789,179.26816666666667,176.88403,167.39983333333333,171.51248,167.501,160.91759,167.1616666666667,161.6809,163.56,165.52553
186.486,211.46962,215.5668333333333,188.89008,179.26816666666667,171.28262,167.39983333333333,166.82487,167.501,163.59465,167.1616666666667,162.50145,163.56,156.91563,178.70916666666665,153.78545
215.5668333333333,184.26309,179.26816666666667,162.29718,167.39983333333333,161.69589,167.501,160.60368,167.1616666666667,154.52266,163.56,150.88615,178.70916666666665,156.19969,181.884,158.8598
179.26816666666667,171.39856,167.39983333333333,164.42422,167.501,154.3847,167.1616666666667,164.12773,163.56,161.33112,178.70916666666665,161.3613,181.884,162.50056,194.49650000000003,158.00111
167.39983333333333,152.95114,167.501,157.62183,167.1616666666667,156.34085,163.56,151.70695,178.70916666666665,163.47905,181.884,155.55836,194.49650000000003,157.38551,331.26500000000004,264.7134
167.501,142.79369,167.1616666666667,152.87532,163.56,140.65604,178.70916666666665,142.0674,181.884,155.63353,194.49650000000003,152.23975,331.26500000000004,273.22678,665.4213333333333,612.9942
167.1616666666667,155.44333,163.56,153.93173,178.70916666666665,149.16278,181.884,158.07808,194.49650000000003,163.23004,331.26500000000004,284.03632,665.4213333333333,619.83215,587.234,549.20294
163.56,156.93784,178.70916666666665,164.09167,181.884,162.85953,194.49650000000003,163.85008,331.26500000000004,308.4454,665.4213333333333,642.39026,587.234,569.25867,597.1764999999999,559.2934
178.70916666666665,164.76321,181.884,150.62984,194.49650000000003,154.85278,331.26500000000004,289.14584,665.4213333333333,652.378,587.234,594.3667,597.1764999999999,564.94904,472.7111666666667,451.00272
181.884,156.58556,194.49650000000003,160.27156,331.26500000000004,273.6854,665.4213333333333,646.0656,587.234,601.211,597.1764999999999,583.5891,472.7111666666667,479.4971,250.68616666666668,247.5035
194.49650000000003,160.54431,331.26500000000004,276.13376,665.4213333333333,638.8636,587.234,585.9836,597.1764999999999,574.7248,472.7111666666667,477.64413,250.68616666666668,242.4958,648.3169999999999,615.21265
