y_true_step_1,y_predict_step_1,y_true_step_2,y_predict_step_2,y_true_step_3,y_predict_step_3,y_true_step_4,y_predict_step_4,y_true_step_5,y_predict_step_5,y_true_step_6,y_predict_step_6,y_true_step_7,y_predict_step_7,y_true_step_8,y_predict_step_8
152.48750474863448,145.60954,147.03217356988287,134.73795,145.58310218714345,132.19185,146.50180298564078,119.36072,156.69058466252767,162.90962,149.07858630430508,136.15985,117.80892128155074,115.9732,104.05191013958198,138.46062
146.9990525614065,164.8973,145.57258933769197,164.2709,146.30315823071874,148.04666,156.66742702464296,149.87535,149.1261962271566,170.0977,117.45967197553422,126.35531,103.80267488341538,118.7728,100.7707712470759,143.67126
145.41705022129995,141.33931,146.38092473325952,127.61677,156.62319759244787,147.04344,148.96076962986646,150.0381,117.79756487689215,114.649765,103.95258903661802,104.793976,100.83375282046879,110.10513,106.03819184804533,132.72118
146.29506172754745,148.29543,156.725092258971,170.00807,148.98690064225778,167.31258,117.68856980183456,127.22991,103.9151027976748,102.077866,100.79783062502067,130.06512,106.12049600544374,127.11845,114.17006115178424,131.82645
156.7126502775262,161.0043,148.9962289071044,135.83058,117.73325449121032,108.20665,103.85308230166957,121.81552,100.84788635950048,148.88823,105.9846996542787,148.83334,113.85201472844349,149.63652,117.18735279025358,136.95512
149.17584665799956,162.38113,117.66813682811899,147.17177,103.96360183842786,134.79234,100.79688963044107,136.47444,106.03281446762993,138.00194,113.91284891249387,141.5146,117.1216027895707,134.63396,121.83537888928855,133.607
117.68536182895684,129.02403,103.7988626511304,125.868385,100.85940839693947,143.23851,106.14215843862505,122.861,113.91714113330275,161.29898,117.22883429555077,146.60301,121.83276661891625,127.80695,121.61379467857827,135.66272
103.89124491434441,122.37616,100.79607876241488,143.59306,106.21379300980703,139.3051,114.08238784604558,134.25159,117.11974924288215,148.93848,121.71110076900028,125.36985,121.41003316926606,143.19409,121.57371267092527,141.6873
100.90825258223941,149.56908,106.31629066952377,140.44386,113.9776323211753,128.58304,117.26801995645587,119.04697,121.76583026917142,128.248,121.45615469120614,135.16046,121.72947289388418,131.02931,123.97863698997995,137.66263
106.17708406275568,140.94548,114.14129769891474,143.31042,116.9056921562577,131.55116,121.81185691710418,114.189804,121.52937137349048,136.47658,121.66343259828676,133.76773,123.8340094109869,112.13812,161.53707644187327,122.050896
