y_true_step_1,y_predict_step_1,y_true_step_2,y_predict_step_2,y_true_step_3,y_predict_step_3,y_true_step_4,y_predict_step_4,y_true_step_5,y_predict_step_5,y_true_step_6,y_predict_step_6,y_true_step_7,y_predict_step_7,y_true_step_8,y_predict_step_8
131.899,123.852394,108.55133333333332,118.41028,107.4075,113.19573,105.86,117.869675,125.85833333333332,131.97186,136.88016666666667,135.74712,175.99166666666667,150.63675,339.21816666666666,262.53424
108.55133333333332,109.845825,107.4075,116.921104,105.86,126.329254,125.85833333333332,123.492355,136.88016666666667,146.9614,175.99166666666667,163.6685,339.21816666666666,278.79926,732.8673333333334,624.4732
107.4075,119.50136,105.86,132.58304,125.85833333333332,136.52272,136.88016666666667,144.0096,175.99166666666667,161.55695,339.21816666666666,279.16855,732.8673333333334,645.88745,672.135,611.5268
105.86,125.52957,125.85833333333332,131.84073,136.88016666666667,142.05392,175.99166666666667,160.82974,339.21816666666666,274.00763,732.8673333333334,643.23694,672.135,613.2624,617.8906666666667,590.1297
125.85833333333332,129.19083,136.88016666666667,140.93042,175.99166666666667,157.16269,339.21816666666666,269.70383,732.8673333333334,631.381,672.135,601.23834,617.8906666666667,583.903,496.1773333333333,490.4921
136.88016666666667,148.74869,175.99166666666667,153.54506,339.21816666666666,269.1601,732.8673333333334,642.0975,672.135,596.0841,617.8906666666667,587.6621,496.1773333333333,494.13312,257.8523333333334,261.0902
175.99166666666667,156.08568,339.21816666666666,268.9491,732.8673333333334,651.2833,672.135,614.978,617.8906666666667,586.2114,496.1773333333333,496.56467,257.8523333333334,268.79218,672.0458333333333,635.88043
339.21816666666666,277.01624,732.8673333333334,653.83026,672.135,628.6438,617.8906666666667,605.4947,496.1773333333333,496.47296,257.8523333333334,271.92834,672.0458333333333,648.6596,616.4413333333334,595.4051
732.8673333333334,665.9857,672.135,629.49774,617.8906666666667,625.1727,496.1773333333333,517.5341,257.8523333333334,293.01535,672.0458333333333,656.2578,616.4413333333334,615.54047,606.372,593.3576
672.135,654.2508,617.8906666666667,632.1055,496.1773333333333,538.7761,257.8523333333334,307.2096,672.0458333333333,675.52234,616.4413333333334,624.01105,606.372,597.3328,470.374,476.7315
617.8906666666667,635.74426,496.1773333333333,528.03394,257.8523333333334,303.7697,672.0458333333333,672.25226,616.4413333333334,631.01917,606.372,610.13776,470.374,484.7413,281.02166666666665,258.2545
