y_true_step_1,y_predict_step_1
85.39016666666666,76.74113
87.23366666666668,77.48832
95.005,88.65496
93.50833333333334,107.14893
109.97833333333334,99.45388
140.73000000000002,116.90249
130.622,127.89485
133.725,124.00927
141.56033333333335,128.55203
171.33266666666668,123.9721
158.70016666666666,146.58253
155.62366666666668,137.01186
177.11700000000002,179.27812
127.62383333333334,175.41805
126.16516666666668,141.87018
116.8995,117.16993
116.34933333333332,120.01156
87.648,115.06163
83.575,107.888435
84.54766666666666,95.19168
85.148,85.27909
89.3425,81.96302
114.26183333333334,89.83577
123.95133333333334,103.99782
153.57383333333334,111.52348
334.5288333333333,267.8479
749.2323333333334,698.3247
703.4205000000001,695.6899
678.5723333333333,667.1834
507.8176666666667,535.2147
285.3566666666667,252.77513
710.7325,688.161
621.168,627.9857
600.4188333333333,591.9232
557.7668333333334,458.41785
338.9263333333334,303.66315
308.59150000000005,329.94653
281.15400000000005,267.70547
244.28883333333332,214.33809
205.98783333333333,188.39478
171.203,164.68996
152.7841666666667,140.0808
151.42300000000003,142.78809
146.478,144.63843
143.93666666666667,134.7726
131.27583333333334,130.7603
145.01383333333334,132.68657
191.4175,135.2162
166.0715,165.80617
322.72883333333334,271.5154
640.6046666666666,654.27844
600.6975,593.01526
575.3895,560.9162
450.3675,455.63577
245.13516666666663,223.45532
602.8653333333333,595.8102
535.9043333333333,531.5504
521.7191666666666,524.3751
402.7246666666667,415.41367
255.91783333333333,225.71243
263.9955,270.0878
253.70066666666668,245.68456
212.79166666666663,195.841
118.02783333333332,161.5894
107.68683333333334,123.18742
104.59483333333334,113.29744
104.5095,104.706474
103.1425,95.72782
104.33416666666668,106.25432
99.42366666666666,93.46848
112.01966666666668,104.202965
106.397,115.40287
140.25750000000002,111.78869
333.98583333333335,244.86243
619.3520000000001,700.6571
576.2416666666667,599.8019
519.9116666666666,549.4076
436.473,432.10403
249.14333333333332,228.99
617.0126666666667,629.1294
590.2391666666666,553.58813
588.0065,565.32837
418.029,464.01996
299.4471666666667,244.56683
318.152,306.566
314.5625,293.77826
193.48783333333333,244.28117
157.13683333333336,171.3571
154.718,149.50049
129.76683333333332,135.26799
125.621,134.33398
123.80166666666668,121.32622
123.02466666666668,117.459465
121.87433333333334,118.15918
141.11499999999998,128.89188
172.9465,140.41982
170.96383333333333,170.05103
301.4796666666667,289.06586
595.4408333333333,652.7311
564.2011666666666,557.54663
544.4668333333334,542.3741
458.5183333333333,437.62903
240.62466666666663,222.70345
609.3113333333333,599.4459
570.0618333333333,542.63086
550.1823333333334,551.9092
400.1986666666666,433.25775
239.5195,231.01631
313.4045,259.82767
283.37250000000006,280.1422
235.67566666666667,225.2904
218.478,189.78719
150.21416666666667,183.68814
145.2955,146.8751
146.72183333333334,141.82552
146.34266666666664,135.19691
147.2095,155.46796
147.142,147.91402
162.60399999999998,146.2929
185.63833333333332,148.85646
203.9375,164.30537
376.3426666666667,296.85684
667.5741666666667,723.46765
619.2185000000001,627.8379
632.3495,583.46796
474.03133333333335,510.87228
276.1905,248.65572
680.2966666666667,622.9045
593.8108333333333,598.1018
571.633,578.8992
460.2526666666666,455.84262
317.9505,263.29425
332.5585,329.04816
330.8373333333333,308.61374
217.03066666666663,256.1622
173.20783333333335,183.93742
154.447,160.06969
134.015,140.22159
134.76966666666667,139.13553
134.711,126.426506
134.3375,122.92186
135.61316666666667,124.97619
144.54183333333333,145.52615
145.04166666666666,142.31966
124.655,115.75525
154.1715,116.28878
217.29416666666663,159.208
210.94166666666663,203.17935
244.645,215.7941
269.9195,230.82646
218.27383333333333,201.99084
257.436,237.09949
261.21733333333333,230.661
257.35066666666665,254.40321
229.9615,226.7442
165.89683333333332,184.77591
168.524,200.93361
164.6316666666667,180.6217
167.02933333333334,167.58272
141.487,147.18092
138.6663333333333,141.6964
123.8315,131.08586
123.54066666666668,125.399185
123.2465,121.37233
123.30666666666669,117.62016
122.91083333333334,118.86412
132.14216666666667,123.116005
131.3465,123.10201
113.91483333333332,97.697075
139.44116666666665,100.53005
173.19566666666665,134.69551
226.6481666666667,158.70354
225.84633333333332,203.57774
213.513,205.9831
201.19433333333333,171.25826
232.7638333333333,196.98892
221.80633333333336,194.22272
207.38950000000003,200.3034
172.13433333333333,181.4688
131.48950000000002,145.61877
168.60866666666666,167.73746
174.75533333333337,172.35776
177.3156666666667,168.57652
147.75233333333333,146.51315
142.94283333333334,140.73041
122.46833333333332,130.3815
122.80683333333332,127.3855
122.7025,119.84239
122.23283333333332,116.053734
121.30516666666668,112.869255
138.89333333333337,119.70101
147.89150000000004,129.99864
178.09416666666667,133.96689
333.10900000000004,304.9305
773.9558333333333,709.5755
723.5288333333334,705.9681
658.0740000000001,686.3377
507.8565,527.801
245.4833333333333,254.05356
702.6601666666667,661.71387
615.3996666666666,631.02057
605.6596666666667,594.1151
556.925,464.99686
352.9848333333333,307.63638
360.356,348.58737
303.72883333333334,320.81693
265.5195,237.9006
222.3165,212.16736
182.203,185.50389
160.23233333333334,151.90877
158.99066666666667,153.45255
159.76983333333334,147.01591
164.66416666666666,151.94353
164.2945,154.50336
183.6881666666667,160.37885
186.6535,178.28157
173.39883333333333,174.99887
342.66116666666665,278.68915
673.0143333333333,705.42236
634.5638333333334,642.35345
594.4033333333333,603.4013
466.914,484.722
265.66066666666666,239.098
675.2906666666667,646.92786
610.056,608.7179
602.7998333333333,594.9888
475.5501666666667,477.12704
300.2296666666667,274.6556
361.8051666666667,319.9935
370.8956666666666,330.40143
251.91516666666664,296.81064
181.87116666666668,210.43776
136.75566666666666,171.07011
125.47983333333332,134.33772
125.61416666666668,133.43156
126.41483333333332,122.62191
126.64733333333334,127.83618
127.46516666666668,121.98437
145.12383333333335,138.31369
151.09550000000002,143.43875
184.1515,153.87256
315.1615,302.17157
654.596,674.62256
575.9623333333333,614.4034
562.8076666666667,561.9554
466.872,458.7988
268.8428333333333,237.04582
634.7104999999999,629.5389
558.571,568.851
566.1171666666667,548.8749
470.62666666666667,451.48956
276.8326666666666,274.2884
344.6261666666667,295.33206
294.87166666666667,305.6984
240.82366666666667,234.99196
210.66383333333332,199.65666
208.4015,184.90288
198.81,174.78906
190.6263333333333,180.7747
163.38666666666668,167.87915
167.328,157.15666
173.60866666666666,169.94945
179.96383333333335,175.28554
181.74433333333332,177.08205
197.05866666666668,187.17401
330.68666666666667,307.82886
638.9035,678.33673
573.0455000000001,592.2726
554.5266666666666,545.83167
462.7458333333333,443.43384
264.73516666666666,233.3898
635.6698333333334,623.6919
572.7741666666666,567.301
560.1176666666667,552.48975
406.66816666666665,440.9955
304.0486666666667,239.82018
348.995,308.95374
335.83733333333333,314.2666
277.24,263.48514
166.4,221.12077
157.24266666666668,169.10098
149.97899999999998,156.95148
150.54266666666666,145.5598
151.0805,135.99821
149.69616666666667,143.53712
147.24566666666666,131.84547
150.78116666666668,153.99582
149.64833333333334,135.65181
122.15683333333332,121.98542
252.26883333333336,138.60829
264.7018333333333,453.1769
153.47899999999998,258.67007
143.07583333333335,159.05551
142.693,154.60861
135.461,129.45448
134.01566666666668,161.62721
133.71583333333334,126.925285
134.22950000000003,126.76383
142.69983333333332,126.85412
135.59366666666668,125.40315
178.82516666666666,165.81525
190.34033333333332,171.4331
187.73766666666668,179.48401
164.2445,156.52385
154.89399999999998,152.98035
140.65166666666667,132.4628
139.74200000000002,128.6456
140.469,133.8563
139.864,125.50827
140.15200000000002,126.67677
150.6375,141.98633
150.426,140.69681
105.73033333333332,114.87009
101.8565,103.36721
102.39783333333334,113.71902
108.74133333333334,119.97834
109.897,117.691605
109.87933333333334,121.832664
113.08400000000002,113.65769
112.7835,113.05644
107.0765,120.41576
106.91033333333333,112.36761
117.0115,112.78307
120.6695,116.35866
201.4511666666667,155.21928
207.91116666666667,181.27058
215.56016666666667,187.19098
194.48666666666668,175.15196
190.261,172.2298
175.287,159.13936
172.8955,153.95161
168.073,150.38985
165.24033333333333,143.06346
168.14016666666666,149.0139
179.20016666666666,156.63445
178.64800000000002,154.97926
134.18833333333333,126.02148
116.53316666666666,122.02725
124.80533333333334,121.00111
123.31533333333331,124.8692
119.47283333333333,116.94949
116.11983333333336,121.37439
119.42133333333337,111.36748
121.9195,113.32183
121.8745,117.34313
119.86650000000002,109.534325
124.6735,115.16979
166.5115,115.641556
207.85666666666663,178.23613
207.47816666666668,184.65038
208.37533333333332,186.92958
175.491,162.05327
172.19483333333335,154.2877
168.29083333333335,145.07234
180.232,150.94873
178.39016666666666,152.32649
177.40233333333336,140.61957
142.2795,155.47263
149.425,139.11266
151.01683333333332,129.84166
82.9585,117.22531
92.704,100.06492
107.58766666666666,137.3053
119.9275,104.8606
118.84216666666666,107.153076
122.22933333333334,113.57324
123.46233333333332,98.17243
126.9915,128.29022
136.40183333333331,110.05562
132.14066666666668,112.43835
139.162,112.85491
134.31266666666667,112.45951
127.715,147.9288
131.27916666666667,128.10031
126.43483333333332,122.946945
115.81333333333332,99.419106
133.84383333333332,102.56861
129.3665,102.471725
131.2025,105.23728
129.88250000000002,109.73034
124.6925,111.671974
102.12766666666668,99.868614
127.8185,101.331505
130.87833333333336,125.693344
145.56216666666666,123.65368
295.8816666666667,235.57812
731.3058333333333,662.1079
682.9831666666666,675.1062
633.0533333333333,657.97534
504.3655,512.33
255.38483333333332,236.70927
732.4358333333333,686.21277
670.9163333333333,661.93854
644.9185,628.287
501.85566666666665,481.31052
231.915,260.60544
321.1865,253.02974
299.505,275.10748
262.3943333333333,227.82262
230.59483333333336,192.58759
214.22016666666667,175.33084
170.7055,173.21547
171.845,156.43976
170.9646666666667,150.23721
169.149,171.00284
173.58550000000002,174.94086
190.01833333333332,172.24101
176.32333333333332,172.47748
175.18633333333335,173.74893
344.0855,273.4093
678.0336666666667,686.73364
603.0733333333334,632.33594
589.8824999999999,565.7991
472.95866666666666,472.0878
268.0163333333333,235.4411
709.5535,650.85693
621.4830000000001,620.8722
605.3086666666667,593.19806
480.0595,466.467
278.4785,266.6247
337.7163333333333,293.06882
338.2353333333333,295.30264
243.19433333333333,261.298
204.4246666666667,198.5129
192.5865,175.30023
181.76466666666667,163.64046
176.11266666666668,167.10443
152.22650000000002,157.61447
151.85133333333334,150.86125
151.73716666666667,151.4099
169.95733333333334,155.10687
176.12633333333332,166.04721
194.86,180.54453
317.9463333333333,298.6773
663.5001666666667,669.6989
623.365,610.63074
602.89,592.1664
440.1326666666666,479.72015
251.49183333333332,225.0923
651.2378333333334,621.80383
571.8268333333333,589.3387
564.0523333333333,563.41547
414.4331666666666,428.19427
230.3695,238.18222
270.113,259.84763
260.82366666666667,252.64742
196.7168333333333,211.57414
195.6051666666667,172.38145
185.4426666666667,170.07726
174.75033333333334,164.03568
146.6185,158.29903
136.77166666666665,137.35751
135.21983333333336,140.98886
134.815,132.23747
148.5445,136.92876
158.61766666666665,138.0652
178.77966666666669,141.6975
348.38716666666664,265.49365
642.6851666666666,701.7743
610.6313333333333,608.201
600.2228333333334,572.9236
489.5321666666667,491.00204
246.7423333333333,245.96541
679.2121666666667,618.1557
613.4078333333333,595.97095
584.1351666666667,594.3694
441.1286666666667,464.14615
258.0493333333333,247.2794
315.3208333333333,278.80573
342.0588333333333,287.1699
309.7241666666667,265.80145
275.7251666666667,235.26738
229.017,225.19414
205.121,201.7986
207.38,190.81096
208.1165,193.09348
205.8855,195.19228
205.4945,184.5789
215.205,198.47879
214.988,188.6928
171.90016666666668,166.13208
155.74466666666666,167.19038
180.4298333333333,173.5553
249.5915,178.71434
299.8316666666667,244.71844
289.093,265.1968
290.20616666666666,210.1619
292.5738333333333,337.8355
270.5841666666667,264.56366
273.76483333333334,269.65204
243.19083333333336,240.05385
230.6233333333333,190.7495
257.3473333333333,251.57516
246.67116666666664,238.1176
236.6695,234.05136
221.2895,198.23048
221.19816666666668,198.92912
207.85016666666667,185.46164
207.968,179.63318
208.04966666666667,177.24599
203.1183333333333,178.24547
199.73066666666668,178.07797
211.50466666666668,185.98805
212.97983333333332,185.179
127.58566666666668,153.96928
106.46616666666668,131.66788
115.8355,119.4872
150.00266666666667,133.19652
180.71266666666668,144.3789
170.72583333333336,161.30482
149.671,149.07446
183.73016666666663,148.54825
186.11433333333332,162.06255
183.2528333333333,165.8924
185.565,164.45668
149.76200000000003,156.39165
224.397,180.80585
231.76916666666665,206.22136
228.34766666666667,205.68785
200.8805,183.54572
196.143,177.90393
183.74866666666668,167.98122
177.55,165.73627
176.07250000000002,155.69528
174.91049999999998,146.09984
175.45366666666666,156.13367
189.01433333333333,167.4837
132.65116666666663,184.81078
128.20733333333334,130.77849
294.2495,234.2064
681.7968333333333,641.83295
625.4188333333333,633.9811
606.5478333333334,584.75525
484.069,462.5891
287.54516666666666,224.7419
685.6088333333333,673.1715
623.0601666666666,604.5992
596.963,579.297
475.604,454.04666
265.0531666666667,254.28207
296.565,267.4377
268.334,247.94322
212.7875,197.941
180.442,161.11768
173.02550000000002,144.7355
170.52916666666667,136.85994
153.22,144.64966
156.50016666666667,136.53954
154.88516666666666,152.64734
154.0745,142.68819
168.307,145.74368
163.71983333333336,157.42299
191.8058333333333,150.04437
331.3333333333333,288.19772
671.7458333333333,693.13184
616.6206666666666,622.4462
598.5526666666667,582.9321
484.8193333333333,479.73544
278.813,240.72502
651.4826666666667,642.98114
572.0123333333333,578.79443
557.1605,556.7776
455.6765,442.23776
295.8666666666667,256.61285
329.41083333333336,304.8878
321.17383333333333,294.82785
232.09933333333336,245.5912
189.398,188.28618
174.04166666666666,164.03166
161.12133333333335,146.29158
163.27083333333334,148.92322
161.38633333333334,138.9286
163.27133333333333,144.73395
162.15183333333334,143.81026
177.92083333333332,163.65111
186.3215,169.07344
224.2411666666667,188.52007
318.12483333333336,347.66418
674.5825,662.86066
559.939,609.90845
523.923,538.474
440.707,427.6794
267.98650000000004,212.05818
649.5091666666667,621.4565
575.2921666666666,579.0782
572.6921666666666,540.1986
416.9243333333333,440.60187
230.1281666666667,238.89333
269.2923333333334,253.5808
257.9223333333333,240.91032
198.01666666666668,200.27405
163.62683333333334,162.2105
154.54633333333334,142.57982
144.40466666666669,138.97208
151.025,137.60387
150.6326666666667,133.57481
148.88833333333335,139.62802
148.75466666666668,143.64447
159.93983333333333,147.50294
170.22899999999998,157.38867
182.7995,175.15367
361.8973333333333,287.38785
655.4898333333333,707.46704
554.9345,606.68097
571.3176666666666,525.6008
468.7316666666667,449.4677
264.3201666666667,239.36633
647.2358333333334,635.28656
604.6566666666666,563.4576
637.8396666666666,570.04596
499.7815,490.67374
327.04316666666665,276.16583
387.2478333333333,324.29156
354.2111666666667,335.75607
319.3258333333333,281.07187
297.18850000000003,247.69022
261.65250000000003,234.99472
202.931,214.49205
204.19283333333337,180.2826
199.0991666666667,183.66309
197.3725,200.08037
196.705,199.87596
207.01066666666668,188.56384
216.816,176.05504
161.03366666666668,183.04146
325.2961666666667,258.28543
668.984,646.2499
623.4993333333333,622.68994
611.4956666666666,582.0509
507.88866666666667,481.82047
307.57016666666664,240.67755
662.7928333333333,664.31976
629.6556666666667,589.26117
611.6645000000001,586.32764
473.6316666666667,479.21063
264.3808333333333,263.6113
307.83583333333337,277.16992
302.00433333333336,270.74753
269.44983333333334,231.31224
232.4335,203.46631
223.7775,189.73085
214.2685,185.18088
218.6975,190.82271
215.97833333333332,200.96529
214.078,201.75938
214.04,191.86597
223.146,201.56526
218.51916666666665,194.17928
192.02366666666668,165.10458
137.80083333333332,183.62749
184.20783333333333,159.63373
228.27533333333332,178.46443
234.6173333333333,225.6466
209.433,209.74179
220.35916666666668,171.58391
219.24783333333332,225.31204
216.07833333333332,192.46138
216.193,203.76588
176.32433333333336,182.63585
167.88000000000002,149.13023
187.96816666666663,187.6931
189.81633333333332,180.48647
188.0926666666667,179.01686
164.52266666666668,154.83873
169.6076666666667,150.91728
156.7756666666667,143.51854
156.811,140.30215
156.7386666666667,137.48267
156.28683333333336,136.79436
157.1845,134.39804
164.4365,146.08308
162.131,144.18333
121.6045,115.84148
114.1425,109.3724
112.9585,114.99027
112.2145,120.10291
129.15983333333332,108.381386
170.34133333333332,126.16038
174.061,139.25073
163.39933333333337,155.99924
117.34366666666666,147.85106
115.084,111.55948
126.39483333333334,117.31039
130.05783333333335,119.03157
211.336,161.92921
215.93266666666668,189.543
216.80133333333333,187.5575
188.355,169.73193
187.38,164.17577
170.65400000000002,156.85448
167.94333333333333,154.75058
170.53066666666666,143.58853
171.696,157.04843
172.64266666666668,156.55164
183.00716666666668,165.63757
183.3936666666667,162.4351
130.03300000000002,159.96335
122.43833333333332,163.7495
120.6935,201.2328
123.90433333333334,128.50372
133.317,122.25833
136.93300000000002,135.79378
171.18533333333335,115.41391
147.33066666666667,197.4973
136.0775,137.81293
137.38716666666667,130.17862
145.93983333333335,126.11793
139.3835,125.90607
156.80616666666668,162.99702
159.94766666666666,154.16426
149.45416666666668,155.21782
144.343,126.90052
144.7555,131.71233
131.8826666666667,121.54295
137.458,117.42757
133.70733333333334,133.47269
137.39966666666666,123.168724
137.7725,124.36085
117.704,136.77113
124.40266666666666,126.948616
135.79366666666667,124.29263
299.13033333333334,235.75868
756.0963333333333,669.53876
680.1361666666667,696.25275
651.5128333333333,654.4585
513.6976666666667,514.20123
279.7101666666667,255.76161
715.2391666666666,696.28796
633.4175,647.594
601.2273333333334,606.9634
498.6898333333333,474.3972
285.5441666666667,281.15988
335.90233333333333,303.22406
328.5455,303.48734
235.85733333333332,254.60027
192.80566666666667,193.8965
172.69716666666667,167.10439
166.739,148.7676
164.80083333333334,156.43379
163.56433333333334,146.47646
162.41816666666668,144.68254
160.97516666666667,145.68896
177.1616666666667,159.4843
190.962,170.74907
192.84566666666663,185.14204
291.7088333333333,307.85895
647.4411666666667,641.8402
592.1496666666666,589.6992
562.3136666666667,562.88715
454.4166666666667,453.91302
231.4273333333333,214.98364
633.8843333333333,601.483
574.1574999999999,568.48004
554.0831666666667,554.6981
458.4716666666666,429.88647
302.9301666666667,249.04564
345.3376666666667,305.7495
333.824,303.5292
285.314,254.5789
260.08816666666667,219.49193
224.34216666666669,211.13579
197.00866666666667,184.48082
194.817,173.57245
192.65183333333331,168.63182
191.63133333333332,172.81747
188.7805,193.66942
203.7915,190.78015
222.6843333333333,183.09154
162.2945,207.35007
311.6648333333333,273.48837
619.4446666666666,634.0089
569.4188333333333,576.42346
532.5705,536.63617
447.7696666666667,426.31247
238.0745,211.40132
621.3385,609.49615
562.6905,555.2422
539.3913333333334,539.85895
423.889,413.8726
325.16366666666664,235.16902
347.89883333333336,317.95923
343.2728333333333,307.05234
298.46366666666665,261.5704
277.07033333333334,229.68391
243.07966666666667,225.10764
230.754,201.98886
231.35166666666663,188.76363
241.28266666666667,197.76778
241.63466666666667,239.27
241.5043333333333,252.44563
251.277,232.17683
253.646,198.80278
199.69566666666665,213.14563
0.0,300.84927
0.0,187.53752
0.0,94.128456
0.0,82.4219
0.0,88.77325
191.46816666666663,70.55996
600.2853333333334,289.40952
537.1395,618.86865
533.3513333333334,574.45935
430.8835,442.93265
331.54516666666666,281.3614
341.316,464.48923
337.3558333333333,334.2313
277.3238333333333,261.44632
226.576,219.00047
211.6335,198.06294
194.09833333333333,180.51653
195.73766666666668,175.13896
196.00116666666665,176.71303
197.82966666666667,174.88228
197.393,174.23322
199.80566666666667,186.8423
200.4053333333333,179.45438
170.56283333333334,148.57394
167.009,155.90315
149.29833333333332,181.25575
128.45383333333334,155.96318
127.08333333333331,135.32843
129.34066666666666,130.64728
122.18983333333334,115.70631
119.88683333333331,120.76434
144.1625,121.81948
151.98950000000002,133.08507
178.57283333333334,134.32645
173.54149999999998,140.20038
182.5325,188.18571
181.75483333333332,175.46562
187.08433333333332,169.5052
174.32933333333332,151.81912
174.45566666666667,154.6371
170.62833333333336,143.5385
