y_true_step_1,y_predict_step_1
299.8316666666667,167.44113
289.093,163.63336
290.20616666666666,154.81215
292.5738333333333,188.8633
270.5841666666667,177.24818
273.76483333333334,174.99153
243.19083333333336,151.83592
230.6233333333333,136.34749
257.3473333333333,163.24522
246.67116666666664,170.21483
236.6695,179.50574
221.2895,143.92303
221.19816666666668,139.34206
207.85016666666667,130.4062
207.968,130.30476
208.04966666666667,140.00761
203.1183333333333,137.62593
199.73066666666668,135.92827
211.50466666666668,144.46547
212.97983333333332,130.32042
127.58566666666668,104.27724
106.46616666666668,99.91466
115.8355,120.32712
150.00266666666667,131.44766
180.71266666666668,142.98547
170.72583333333336,148.45393
149.671,134.48627
183.73016666666663,151.79158
186.11433333333332,144.59338
183.2528333333333,136.10507
185.565,130.75938
149.76200000000003,136.60954
224.397,159.42032
231.76916666666665,174.9831
228.34766666666667,181.54182
200.8805,149.9633
196.143,139.72057
183.74866666666668,141.96556
177.55,128.30338
176.07250000000002,142.6114
174.91049999999998,139.09424
175.45366666666666,126.30907
189.01433333333333,149.08409
132.65116666666663,130.60274
128.20733333333334,136.26549
294.2495,197.90126
681.7968333333333,642.4481
625.4188333333333,586.9277
606.5478333333334,604.4664
484.069,495.97574
287.54516666666666,228.51805
685.6088333333333,609.04865
623.0601666666666,567.21295
596.963,552.3767
475.604,440.53122
265.0531666666667,246.71785
296.565,265.449
268.334,252.37624
212.7875,202.74178
180.442,178.04355
173.02550000000002,164.59703
170.52916666666667,146.5431
153.22,136.53847
156.50016666666667,130.81053
154.88516666666666,127.842545
154.0745,119.99692
168.307,133.39111
163.71983333333336,126.32012
191.8058333333333,127.86457
331.3333333333333,227.9298
671.7458333333333,562.9206
616.6206666666666,567.0788
598.5526666666667,550.1149
484.8193333333333,425.43976
278.813,218.84547
651.4826666666667,597.0151
572.0123333333333,586.8401
557.1605,552.5372
455.6765,413.31723
295.8666666666667,241.88991
329.41083333333336,266.7237
321.17383333333333,249.02531
232.09933333333336,198.6909
189.398,155.28874
174.04166666666666,143.05272
161.12133333333335,123.76343
163.27083333333334,120.01046
161.38633333333334,115.73019
163.27133333333333,117.06539
162.15183333333334,111.13754
177.92083333333332,133.45201
186.3215,124.269066
224.2411666666667,129.50005
318.12483333333336,269.8616
674.5825,631.4277
559.939,586.4576
523.923,568.3309
440.707,458.946
267.98650000000004,227.71983
649.5091666666667,613.51245
575.2921666666666,564.84125
572.6921666666666,537.9628
416.9243333333333,416.83722
230.1281666666667,244.18147
269.2923333333334,265.0763
257.9223333333333,237.29164
198.01666666666668,196.37639
163.62683333333334,157.7036
154.54633333333334,142.37576
144.40466666666669,125.58941
151.025,125.72168
150.6326666666667,123.049126
148.88833333333335,124.131454
148.75466666666668,118.85264
159.93983333333333,136.06444
170.22899999999998,129.21416
182.7995,137.34224
361.8973333333333,287.2421
655.4898333333333,619.3846
554.9345,561.47394
571.3176666666666,524.6609
468.7316666666667,423.0408
264.3201666666667,225.51724
647.2358333333334,606.46747
604.6566666666666,553.883
637.8396666666666,530.5597
499.7815,413.6677
327.04316666666665,247.70561
387.2478333333333,270.2769
354.2111666666667,243.43454
319.3258333333333,194.74057
297.18850000000003,158.19917
261.65250000000003,144.4085
202.931,126.61191
204.19283333333337,129.43205
199.0991666666667,129.31299
197.3725,129.40474
196.705,121.37837
207.01066666666668,138.58928
216.816,124.64249
161.03366666666668,121.6717
325.2961666666667,271.16122
668.984,592.2625
623.4993333333333,517.662
611.4956666666666,507.84824
507.88866666666667,422.39026
307.57016666666664,217.61061
662.7928333333333,598.0255
629.6556666666667,541.398
611.6645000000001,525.76764
473.6316666666667,440.92392
264.3808333333333,248.42366
307.83583333333337,280.73392
302.00433333333336,247.2834
269.44983333333334,203.77083
232.4335,163.48778
223.7775,148.97372
214.2685,128.4444
218.6975,123.56357
215.97833333333332,122.069405
214.078,119.798584
214.04,115.82813
223.146,132.68588
218.51916666666665,115.12734
192.02366666666668,109.283745
137.80083333333332,156.94371
184.20783333333333,140.26698
228.27533333333332,170.96486
234.6173333333333,158.51288
209.433,164.83595
220.35916666666668,159.21082
219.24783333333332,186.97656
216.07833333333332,184.25691
216.193,180.76448
176.32433333333336,158.25314
167.88000000000002,142.44275
187.96816666666663,167.85776
189.81633333333332,168.15898
188.0926666666667,172.34274
164.52266666666668,135.24069
169.6076666666667,130.33739
156.7756666666667,124.62685
156.811,125.157326
156.7386666666667,135.04567
156.28683333333336,131.67493
157.1845,131.6727
164.4365,138.59949
162.131,126.20054
121.6045,101.9255
114.1425,94.86981
112.9585,113.46467
112.2145,119.726105
129.15983333333332,124.49398
170.34133333333332,135.55011
174.061,123.99772
163.39933333333337,135.84157
117.34366666666666,133.42128
115.084,128.70694
126.39483333333334,123.01397
130.05783333333335,127.51494
211.336,148.58691
215.93266666666668,165.3615
216.80133333333333,171.96576
188.355,141.40285
187.38,130.76006
170.65400000000002,133.78554
167.94333333333333,117.14319
170.53066666666666,130.05011
171.696,130.7232
172.64266666666668,116.63516
183.00716666666668,140.77312
183.3936666666667,130.76772
130.03300000000002,133.89531
122.43833333333332,209.84341
120.6935,220.6647
123.90433333333334,167.6907
133.317,144.28899
136.93300000000002,135.75688
171.18533333333335,131.62419
147.33066666666667,184.08539
136.0775,150.8274
137.38716666666667,138.27724
145.93983333333335,121.43773
139.3835,129.44626
156.80616666666668,160.70952
159.94766666666666,168.41454
149.45416666666668,176.46541
144.343,143.34262
144.7555,136.18867
131.8826666666667,112.34242
137.458,123.14651
133.70733333333334,142.25957
137.39966666666666,143.5197
137.7725,132.44221
117.704,139.33052
124.40266666666666,127.4516
135.79366666666667,126.18909
299.13033333333334,224.35835
756.0963333333333,676.7098
680.1361666666667,646.21094
651.5128333333333,636.72626
513.6976666666667,542.70013
279.7101666666667,276.9374
715.2391666666666,649.6894
633.4175,614.1616
601.2273333333334,590.5496
498.6898333333333,522.8853
285.5441666666667,261.62488
335.90233333333333,282.49667
328.5455,259.09598
235.85733333333332,204.41255
192.80566666666667,173.39268
172.69716666666667,169.84984
166.739,146.32674
164.80083333333334,142.63603
163.56433333333334,134.47987
162.41816666666668,137.7833
160.97516666666667,131.2323
177.1616666666667,145.32317
190.962,141.11775
192.84566666666663,144.75784
291.7088333333333,244.2562
647.4411666666667,631.99475
592.1496666666666,621.3339
562.3136666666667,609.9213
454.4166666666667,502.95425
231.4273333333333,260.74814
633.8843333333333,648.0173
574.1574999999999,594.99396
554.0831666666667,560.10614
458.4716666666666,426.8491
302.9301666666667,254.39842
345.3376666666667,274.27823
333.824,256.78308
285.314,200.33174
260.08816666666667,162.05682
224.34216666666669,146.8
197.00866666666667,131.25099
194.817,128.15099
192.65183333333331,122.33713
191.63133333333332,129.44034
188.7805,122.12915
203.7915,142.66603
222.6843333333333,133.35493
162.2945,131.9973
311.6648333333333,260.48154
619.4446666666666,619.24457
569.4188333333333,555.85944
532.5705,533.34503
447.7696666666667,438.98788
238.0745,223.61606
621.3385,616.76624
562.6905,562.0903
539.3913333333334,538.8474
423.889,419.56815
325.16366666666664,251.90965
347.89883333333336,281.95523
343.2728333333333,255.44435
298.46366666666665,204.63844
277.07033333333334,170.40703
243.07966666666667,152.90245
230.754,131.1324
231.35166666666663,131.38426
241.28266666666667,130.06299
241.63466666666667,131.17238
241.5043333333333,124.942505
251.277,137.85384
253.646,126.634796
199.69566666666665,120.931015
0.0,235.48396
0.0,560.9541
0.0,493.20825
0.0,468.996
0.0,382.02484
191.46816666666663,203.67384
600.2853333333334,562.346
537.1395,516.226
533.3513333333334,473.09793
430.8835,352.40347
331.54516666666666,204.10234
341.316,232.12221
337.3558333333333,220.65117
277.3238333333333,192.11147
226.576,180.9765
211.6335,172.9077
194.09833333333333,144.96194
195.73766666666668,132.4434
196.00116666666665,134.60507
197.82966666666667,131.83388
197.393,131.53943
199.80566666666667,159.60393
200.4053333333333,116.31755
170.56283333333334,107.62378
167.009,109.81718
149.29833333333332,91.21778
128.45383333333334,126.21639
127.08333333333331,114.42187
129.34066666666666,116.39628
122.18983333333334,110.04776
119.88683333333331,127.9577
144.1625,137.55333
151.98950000000002,151.40286
178.57283333333334,149.22026
173.54149999999998,148.15257
182.5325,170.2512
181.75483333333332,170.54433
187.08433333333332,175.86992
174.32933333333332,137.69772
174.45566666666667,133.194
170.62833333333336,137.08885
142.66716666666667,124.24002
143.51883333333336,144.69325
147.7326666666667,134.17577
148.85233333333335,128.84758
137.06866666666667,136.44435
126.85666666666668,114.70123
93.17733333333334,96.9418
89.60366666666667,94.89171
145.94366666666667,112.64887
170.9621666666667,110.2729
178.49166666666667,105.442795
183.41233333333332,117.01603
176.5811666666667,117.02126
190.67316666666665,99.652145
170.23683333333335,107.33336
167.48666666666668,99.1198
173.10216666666668,115.721405
143.94833333333332,129.47728
165.6345,151.51912
173.71300000000002,168.8954
175.24366666666668,176.44179
162.09216666666669,145.35901
158.76883333333333,135.74568
145.79816666666665,136.8824
141.55683333333334,117.99626
137.93216666666666,147.11723
139.46283333333335,134.1605
139.326,120.00685
159.08433333333332,135.51425
166.72616666666667,131.1216
159.429,127.19611
320.45616666666666,220.84612
716.2613333333334,627.1622
660.2583333333333,594.4864
622.8580000000001,578.15424
504.9620000000001,476.0001
264.17716666666666,216.54924
695.408,614.0441
636.443,573.1235
603.8001666666667,556.68805
