y_true_step_1,y_predict_step_1,y_true_step_2,y_predict_step_2,y_true_step_3,y_predict_step_3,y_true_step_4,y_predict_step_4,y_true_step_5,y_predict_step_5,y_true_step_6,y_predict_step_6,y_true_step_7,y_predict_step_7,y_true_step_8,y_predict_step_8
152.4626690409839,137.78258,147.03908678494145,134.97871,145.5507177602384,167.49014,146.42565149282038,131.5732,156.70229233126383,176.05821,149.09029315215255,153.53123,117.72996064077536,124.38869,104.01353840312433,131.75923
147.02252628070323,145.16585,145.54546133551267,135.1311,146.32632911535936,129.13019,156.69071351232148,153.28145,149.1140981135783,158.77437,117.55533598776711,125.80871,103.88892077504103,97.08641,100.79888562353796,163.24895
145.46769177731665,151.03065,146.36521236662975,139.1376,156.66859879622393,156.99611,149.03138481493323,149.0508,117.72428243844607,112.579475,103.96387785164235,108.429565,100.8303764102344,124.348145,106.10942925735601,144.2834
146.32228086377373,145.7321,156.71954612948548,166.84627,149.0444503211289,153.3168,117.66978490091728,132.46696,103.94513473217074,103.56906,100.81241531251034,143.48743,106.15058133605521,128.55858,114.07744724255879,148.15417
156.7133251387631,162.53448,149.04911445355222,144.19885,117.69212724560515,110.875626,103.91412448416813,109.60119,100.83744317975024,119.971146,106.0826831604727,106.25906,113.91842403088842,130.28262,117.17750972846014,125.114586
149.13892332899977,119.99897,117.65956841405949,126.51692,103.96938425254727,117.36116,100.81194481522053,126.16143,106.10674056714831,160.08356,113.9488411229136,160.5501,117.14463472811869,130.03368,121.7825227779776,136.87332
117.66818091447841,109.794464,103.88701465889855,111.05288,100.84320419846973,137.34502,106.16141255264587,145.06168,113.95098723331805,167.41655,117.19825048110872,149.59863,121.78121664279146,128.10373,121.56723067262247,114.208115
103.93320579050555,89.51388,100.81153938120744,116.77958,106.19722983823686,121.65587,114.03361058968946,126.377235,117.14370795477441,141.08742,121.72038371783347,127.80982,121.46534991796635,125.00061,121.63352300212931,110.202156
100.8676262911197,106.209175,106.24847866809522,122.04082,113.98123282725433,145.77776,117.21784331156128,142.31357,121.74774846791904,134.9063,121.4884106789364,142.02875,121.71140311360877,120.5389,123.90173516165665,114.26186
106.17887536471119,123.270035,114.06306551612404,126.047035,117.03667941146219,142.1605,121.77076179188542,124.804886,121.52501902007856,147.72948,121.67838296581004,137.67844,123.82942137216013,138.7237,161.6364548876033,136.40897
113.97384973894147,119.845604,117.18552229524227,107.15059,121.80356136890373,137.97816,121.49475315575297,150.18335,121.65290865318869,153.81136,123.79974548115412,114.597244,161.78160343921846,90.76706,164.58427088881635,114.3587
117.14117865647833,124.321526,121.75533003832233,96.813225,121.52552054413405,133.61589,121.74176558285998,123.39359,123.78973067863947,143.34903,161.71945022600346,144.18568,164.54822792567677,144.2772,184.5263242525934,147.049
