y_true_step_1,y_predict_step_1,y_true_step_2,y_predict_step_2,y_true_step_3,y_predict_step_3,y_true_step_4,y_predict_step_4,y_true_step_5,y_predict_step_5,y_true_step_6,y_predict_step_6,y_true_step_7,y_predict_step_7,y_true_step_8,y_predict_step_8
152.4626690409839,137.7798,147.03908678494145,130.99886,145.5507177602384,128.51172,146.42565149282038,139.90346,156.70229233126383,153.90273,149.09029315215255,144.0534,117.72996064077536,127.55687,104.01353840312433,127.31801
147.02252628070323,131.09402,145.54546133551267,128.53474,146.32632911535936,140.5873,156.69071351232148,163.82767,149.1140981135783,141.77402,117.55533598776711,117.351105,103.88892077504103,116.738075,100.79888562353796,151.87279
145.46769177731665,143.13737,146.36521236662975,137.76237,156.66859879622393,136.35661,149.03138481493323,156.62578,117.72428243844607,109.68393,103.96387785164235,112.016106,100.8303764102344,141.12152,106.10942925735601,147.52771
146.32228086377373,151.71204,156.71954612948548,156.71266,149.0444503211289,141.33968,117.66978490091728,125.54889,103.94513473217074,109.51669,100.81241531251034,129.2559,106.15058133605521,141.11777,114.07744724255879,131.62091
156.7133251387631,166.06091,149.04911445355222,141.02612,117.69212724560515,111.87526,103.91412448416813,121.18496,100.83744317975024,136.85275,106.0826831604727,144.49672,113.91842403088842,147.90547,117.17750972846014,148.44415
149.13892332899977,176.8575,117.65956841405949,142.21733,103.96938425254727,109.73195,100.81194481522053,154.39476,106.10674056714831,131.68173,113.9488411229136,139.79524,117.14463472811869,161.57219,121.7825227779776,129.08646
117.66818091447841,128.36841,103.88701465889855,110.56478,100.84320419846973,117.74483,106.16141255264587,115.5248,113.95098723331805,125.91531,117.19825048110872,142.72589,121.78121664279146,134.64331,121.56723067262247,119.92812
103.93320579050555,112.17667,100.81153938120744,135.66649,106.19722983823686,111.76858,114.03361058968946,123.93341,117.14370795477441,149.32123,121.72038371783347,148.22179,121.46534991796635,128.22845,121.63352300212931,120.73471
100.8676262911197,125.56969,106.24847866809522,143.70946,113.98123282725433,126.462814,117.21784331156128,138.43918,121.74774846791904,144.61966,121.4884106789364,136.44023,121.71140311360877,134.79422,123.90173516165665,125.50453
106.17887536471119,121.40148,114.06306551612404,141.0265,117.03667941146219,137.51201,121.77076179188542,131.51329,121.52501902007856,124.33919,121.67838296581004,144.62328,123.82942137216013,121.92908,161.6364548876033,128.73154
113.97384973894147,108.33647,117.18552229524227,134.31267,121.80356136890373,120.357574,121.49475315575297,127.91359,121.65290865318869,96.39544,123.79974548115412,93.12451,161.78160343921846,119.549,164.58427088881635,116.87807
117.14117865647833,133.89816,121.75533003832233,131.79811,121.52552054413405,160.27072,121.74176558285998,140.55484,123.78973067863947,144.75473,161.71945022600346,130.913,164.54822792567677,137.96826,184.5263242525934,154.24133
121.74447268051989,113.85913,121.53371943027565,132.21739,121.69358900616547,121.29827,123.81310397666459,123.419975,161.66506479623084,133.85245,164.5468010671951,157.47227,184.58236427417367,166.64801,191.99055280320556,178.00696
121.51260238108335,140.9342,121.71353587617406,129.9376,123.91914262839387,132.76517,161.74456222397492,141.9744,164.58071085286952,138.24286,184.59577770421168,180.95027,191.93472810590168,187.65558,191.70067430622757,161.80966
121.69634484383039,112.22531,123.9479954389576,117.17537,161.7262152850943,135.43172,164.58291070045004,128.46266,184.59776441151473,164.4745,191.97223276478564,170.42686,191.75914114072577,167.42563,153.87659665163434,148.34126
123.8643849306855,117.75733,161.6903639605936,143.36995,164.63797304888018,133.60286,184.5294074468604,182.83739,192.06000952135665,188.60674,191.81152278129053,175.8928,153.78947318374347,160.73224,151.73501844685322,159.45816
161.74081590158772,145.83124,164.54265955062755,113.51569,184.5219668284467,167.20154,192.03409481540695,175.65921,191.64888481431373,190.7781,153.86267962153175,184.58658,151.71736212162165,169.8514,141.38249672025088,147.77046
164.52867066871656,178.17825,184.5833969241897,178.34932,192.0713425275351,170.01907,191.64045678417833,174.91486,153.85037299673021,163.59023,151.82869047104748,168.39952,141.22462583827195,160.02783,140.0168983595933,133.65701
184.61249413971242,199.35909,192.0697578102555,182.28217,191.64015246445612,177.3724,153.77297716934578,160.55199,151.7894304116142,148.36523,141.31984923366167,148.02687,140.02019130918399,149.8583,139.8571557438082,138.3082
191.9966654305877,194.38126,191.71361268485808,179.61833,153.85365362366494,166.07112,151.72761576243204,152.03209,141.39828872555725,142.78703,140.03135831271229,132.42854,139.7802681584732,159.09523,138.53516101376505,137.33495
191.65326591648866,176.62357,153.8783542301871,167.66808,151.82126311228373,149.79514,141.2639658840824,150.3686,140.05583547312892,136.28821,139.86047237968015,143.27766,138.5434363413331,139.79291,140.44500631579936,133.21774
153.82673059419986,165.91336,151.72564652511548,150.68599,141.26052427851874,152.54971,139.96687615241842,154.16035,139.8359782478626,143.99841,138.51939093207417,138.87572,140.36400120663316,158.60156,159.51352582911852,141.3501
151.76398342792726,153.3352,141.37767670385787,143.79826,139.9944338250048,142.23364,139.97584179166282,158.24152,138.5336167007216,141.33936,140.30730878884586,138.06961,159.41862204176365,153.57797,165.55079028742884,142.14589
141.2938268607337,143.35857,140.0433666913713,143.06584,139.86349521456202,123.50211,138.49869188770052,141.385,140.30782698076325,150.00395,159.39642430543242,145.90477,165.5043409190633,155.67868,180.68348660638284,129.53242
140.0183713538732,143.6261,139.77754639439775,133.49971,138.51099237962592,120.34981,140.36943253565312,137.9677,159.42797379485665,146.34227,165.53435292196394,134.86588,180.64357710258898,136.80814,331.0736848184418,200.80206
139.85772270135075,117.2709,138.53037255965177,159.69585,140.40431922882544,158.84935,159.52485676926847,150.56665,165.45778319826883,172.5531,180.59377541467092,147.25061,331.1565850966938,317.0149,759.310522630879,703.3277
138.52808571764865,116.72615,140.5428032411994,138.26205,159.50071119220138,126.09459,165.5834449486757,142.52306,180.68836675484133,147.2703,331.1634028958986,289.3634,759.2690698711014,669.6564,701.346281794358,638.5713
140.3115254059398,134.80429,159.4603257363297,114.83732,165.5023984892752,124.55,180.644760373636,144.33073,331.246566261667,270.32214,759.1914700737038,690.4822,701.342646342852,649.7831,690.5420308731071,642.8787
159.44857007337723,118.11998,165.58111419651505,146.56697,180.64388066762146,151.64366,331.07694609443683,281.88403,759.2490681478704,700.1396,701.34231322078,678.20996,690.5861483350808,626.7539,537.2401562628124,493.41827
165.52894525866185,125.01207,180.60808664928638,153.53001,331.2380305377996,297.1535,759.3165292844493,738.6144,701.2070762040004,673.70557,690.6319893824051,672.1003,537.1962440100949,494.00696,270.1081216667398,252.4996
180.60104062974503,126.05409,331.12509651126,269.94876,759.3100826972824,680.3744,701.3516210930418,709.82776,690.5626518463139,648.2034,537.2126082715413,542.9342,270.04175273444196,263.08383,719.7371668717047,704.3524
